method,window,period,date,selected_alpha,selector_score_type,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
rolling_mae_selector,dev_april,development,2025-04-19,0.5,mae,2146.0427089597865,2102.49358338201,26817.021450395066,0.0,10644.189084501631,0.0,10644.189084501631,502.6140351428577,17138.474211944736,12791.83245435509,10400.578501047616,10666.058529947872,0,MILP,0.12026450000121258,5.6009715384182826e-11,0
rolling_mae_selector,dev_april,development,2025-04-20,0.5,mae,2102.49358338201,1969.5795107566153,59893.794656773665,0.0,35541.54477959255,0.0,35541.54477959255,1916.22100603763,2248.6708425925954,20477.792579857727,16706.63465504762,35630.71616634657,0,LP,0.006877699983306229,9.094947017729282e-13,0
rolling_mae_selector,dev_april,development,2025-04-21,0.5,mae,1969.5795107566153,1477.9647709417982,59605.144411824804,0.0,34949.660062742456,0.0,34949.660062742456,3406.695254010587,4531.779607807178,18906.381223721328,15756.622057047618,35274.39955897847,0,LP,0.005531900009373203,9.094947017729282e-13,0
rolling_mae_selector,dev_april,development,2025-04-22,0.5,mae,1477.9647709417982,1705.933222255025,59649.78621494885,0.0,35579.25679823573,0.0,35579.25679823573,1503.4590126843025,1981.7911237107674,20033.869240553784,16022.262478666667,35425.18147081004,0,LP,0.009466899995459244,7.602807272633072e-13,0
rolling_mae_selector,dev_april,development,2025-04-23,0.5,mae,1705.933222255025,1854.0215778994727,59828.06558048559,0.0,36271.145266975334,0.0,36271.145266975334,2373.39740248207,2241.4925561516748,19368.312553185184,15555.053647999997,36171.463847913496,0,LP,0.009485899994615465,1.0231815394945443e-12,0
rolling_mae_selector,dev_april,development,2025-04-24,0.5,mae,1854.0215778994727,1815.1178250148155,58714.370014029395,0.0,35058.388153213156,0.0,35058.388153213156,2990.1857373933,5079.28993243857,18893.689588388002,15338.901944190477,35084.16446687287,0,LP,0.006848199991509318,9.094947017729282e-13,0
rolling_mae_selector,dev_april,development,2025-04-25,0.5,mae,1815.1178250148155,1757.9912371132332,26130.68592015638,0.0,9948.736726083931,0.0,9948.736726083931,277.03426780952486,21542.201724992356,12434.243191925925,10123.150914571426,9976.53580910507,0,MILP,0.13477350000175647,1.8417267710901797e-11,0
rolling_mae_selector,dev_april,development,2025-04-26,0.5,mae,1757.9912371132332,1528.5528376656105,26058.808989927096,0.0,10085.15309433801,0.0,10085.15309433801,62.003718952381064,23784.54332531922,12360.85722013168,10218.788907809521,10196.206872231645,0,MILP,0.1422012000111863,3.069544618483633e-12,0
rolling_mae_selector,dev_april,development,2025-04-27,0.75,mae,1528.5528376656105,1485.078089274073,55806.05916888888,409.53821862095543,32757.77174622399,2686.7754832627784,35444.547229486765,1456.8873385714296,2411.126752616107,20069.680981796588,16295.568868807615,35473.25814352656,1,LP,0.00823619999573566,8.810729923425242e-13,0
rolling_mae_selector,dev_april,development,2025-04-28,0.75,mae,1485.078089274073,1504.9808207925923,55359.6419113933,4397.76763888285,33338.37528243493,27837.44898992151,61175.82427235644,136.08681714285683,0.0,15691.805042631395,12692.449626164766,61162.10239630703,11,LP,0.009265100001357496,9.094947017729282e-13,0
rolling_mae_selector,dev_april,development,2025-04-29,0.5,mae,1504.9808207925923,1708.2381589777765,57695.52719732746,91.64631719332829,33827.85631361436,606.5153271854466,34434.3716407998,1927.8197484209295,4751.71615,18376.27523719224,14701.85133775905,34300.76157286629,1,LP,0.0073198000027332455,9.094947017729282e-13,0
rolling_mae_selector,dev_april,development,2025-04-30,0.5,mae,1708.2381589777765,1574.2241074687856,57021.52832893709,0.0,33511.609919306844,0.0,33511.609919306844,2107.203209269842,3321.3038602716024,18193.576170633747,14857.409344571428,33599.58989284615,0,LP,0.005704999988665804,8.86402062860725e-13,0
rolling_mae_selector,val_june,validation,2025-06-08,0.5,mae,1781.3549957153423,2091.7393678433887,87212.15475059376,19.011776857142877,59483.74378681913,131.58670150204773,59615.330488321175,17077.365602553797,1625.3386999999998,16127.33170165902,12783.79274342857,59392.66966330721,3,LP,0.007988499972270802,9.094947017729282e-13,0
rolling_mae_selector,val_june,validation,2025-06-09,0.5,mae,2091.7393678433887,2138.257540046561,85600.55768052791,26.182083523809524,59569.967163839974,184.1079778854762,59754.07514172544,9988.883467980018,964.5978262504459,19466.733586868886,15726.187850380951,59719.77586874102,2,LP,0.007306000014068559,7.958078640513122e-13,0
rolling_mae_selector,val_june,validation,2025-06-10,0.5,mae,2138.257540046561,2282.374572296297,86109.13882866432,0.0,59656.48395009073,0.0,59656.48395009073,10113.75741792358,458.2999333333329,19941.746921312166,16023.109677238093,59550.53829544153,0,LP,0.0076108000066597015,9.094947017729282e-13,0
rolling_mae_selector,val_june,validation,2025-06-11,0.5,mae,2282.374572296297,2422.400642355555,86739.14585020929,2.011921428571327,60332.96351427707,13.950663185713582,60346.914177462786,6118.4519300540915,0.0,23222.295062440913,18684.035537523807,60242.1009008228,1,LP,0.007847000000765547,8.526512829121202e-13,0
rolling_mae_selector,val_june,validation,2025-06-12,0.5,mae,2422.400642355555,2566.014159001058,87550.81384353674,0.0,61114.96247206411,0.0,61114.96247206411,10752.68978775309,448.5068666666666,19831.439951593176,15934.214195809522,61008.71934665251,0,LP,0.00806590000865981,9.094947017729282e-13,0
rolling_mae_selector,val_june,validation,2025-06-13,0.5,mae,2566.014159001058,2575.636351815873,39993.47707032922,0.0,20218.07503385515,0.0,20218.07503385515,1688.8545744209307,7530.468017149913,12737.793711710761,10308.952932952381,20212.532398211257,0,LP,0.007425999996485189,8.526512829121202e-13,0
rolling_mae_selector,val_june,validation,2025-06-14,0.5,mae,2575.636351815873,2621.9770834973533,40172.09122567902,0.0,20747.645555377014,0.0,20747.645555377014,1747.4480426666692,9870.128034513817,12207.714420974724,9846.54202247619,20721.083945828865,0,LP,0.00915190001251176,9.094947017729282e-13,0
rolling_mae_selector,val_june,validation,2025-06-15,0.5,mae,2621.9770834973533,3274.0756011640237,88525.13867581422,0.0,61709.71963215288,0.0,61709.71963215288,13373.244981155796,298.84709999999995,19153.597870658432,14927.525609333334,61229.74618627849,0,LP,0.008258899993961677,8.526512829121202e-13,0
rolling_mae_selector,val_june,validation,2025-06-16,0.5,mae,3274.0756011640237,3108.256751350266,87207.73908803998,0.0,61577.71335284741,0.0,61577.71335284741,10826.802665046449,134.01041666666652,19484.790286803054,15931.917097142856,61700.571440504296,0,LP,0.005077800014987588,9.663381206337363e-13,0
rolling_mae_selector,val_june,validation,2025-06-17,0.5,mae,3108.256751350266,2638.249502263491,86506.13111711698,3.081040857142966,60629.02581118693,21.046590095143603,60650.07240128207,8516.684512146976,129.21961222339388,19206.859690079946,15980.562873142855,61000.58676988821,1,LP,0.005288499989546835,9.094947017729282e-13,0
rolling_mae_selector,val_june,validation,2025-06-18,0.5,mae,2638.249502263491,2937.999764022223,87211.36388651616,0.0,61081.65045124836,0.0,61081.65045124836,12576.247313743686,88.67290000000003,17622.513353629627,14004.460580857141,60860.42126930864,0,LP,0.00825549999717623,9.094947017729282e-13,0
rolling_mae_selector,val_june,validation,2025-06-19,0.5,mae,2937.999764022223,2684.164723368255,85191.5403563598,48.66240171428569,58587.48474966149,334.32397563485705,58921.808725296345,12160.792332710178,1556.9697499999997,18375.726378697233,15112.78990333333,59106.37710140976,2,LP,0.006269499979680404,9.094947017729282e-13,0
rolling_mae_selector,val_june,validation,2025-06-20,0.5,mae,2684.164723368255,2884.6010395206395,36665.507066768965,0.0,18795.264193889896,0.0,18795.264193889896,1407.5243536190487,10477.99097560494,11573.780015830687,9194.36912828571,18683.184966259993,0,LP,0.0057487000012770295,9.094947017729282e-13,0
rolling_mae_selector,val_june,validation,2025-06-21,0.5,mae,2884.6010395206395,3117.437340286773,35252.93467776476,0.0,18137.806418608307,0.0,18137.806418608307,1836.381907809525,11549.452755479133,12225.299704139916,9692.94008966381,18010.07868148359,0,MILP,0.192111800017301,1.6086687537608668e-11,0
rolling_mae_selector,val_august,validation,2025-08-18,1.0,mae,2178.160729337569,2134.924192117462,72442.89799171193,102.00601809523812,52944.055423831145,860.0659960050001,53804.12141983614,2419.521094069376,2044.6419833333339,19608.09578545208,15921.470469714286,53837.102466610326,4,LP,0.008704200008651242,8.668621376273222e-13,0
rolling_mae_selector,val_august,validation,2025-08-19,1.0,mae,2134.924192117462,1852.4128791502637,72320.79132383892,115.82866466666655,52908.39769160481,987.5119954816656,53895.909687086474,1875.1948886807752,3072.624321889476,18028.42584003057,14857.285112095238,54110.229478747075,4,LP,0.007592699985252693,8.526512829121202e-13,0
rolling_mae_selector,val_august,validation,2025-08-20,1.0,mae,1852.4128791502637,1630.2109173555552,72871.02814889594,1717.1356129085539,53889.65918542745,11000.159515006164,64889.818700433614,335.32722333333334,0.0,20011.19598641976,16409.050514615254,65063.072625321925,11,LP,0.0062602000252809376,8.810729923425242e-13,0
rolling_mae_selector,val_august,validation,2025-08-21,1.0,mae,1630.2109173555552,1854.96182146032,74223.70503470546,0.0,53883.7995030932,0.0,53883.7995030932,2687.1381331663724,1929.3087967125177,18739.809514731336,14976.969893238094,53712.430029038245,0,LP,0.0070964999904390424,9.094947017729282e-13,0
rolling_mae_selector,val_august,validation,2025-08-22,1.0,mae,1854.96182146032,1486.6533281999998,40281.695549542856,33.57257334380829,22750.17936909998,68.55519476805651,22818.734563868038,84.03061076190511,16781.78014360964,13422.976907628456,11204.088939113335,23037.665879588687,1,MILP,0.13622590000159107,1.8758328224066645e-12,0
rolling_mae_selector,val_august,validation,2025-08-23,1.0,mae,1486.6533281999998,1916.1332087280398,40891.314579572376,0.0,22721.348995981534,0.0,22721.348995981534,435.34812995532053,15031.781901650791,13198.139502584363,10303.961104618096,22466.548514586484,0,MILP,0.13085260000661947,1.0231815394945443e-12,0
rolling_mae_selector,val_august,validation,2025-08-24,1.0,mae,1916.1332087280398,2100.0782866380923,76191.91484413992,0.0,54822.52859302708,0.0,54822.52859302708,4171.956141587306,4337.099985784833,19914.308754291593,15965.039520857143,54683.296999621074,0,LP,0.005971699982183054,1.0231815394945443e-12,0
rolling_mae_selector,val_august,validation,2025-08-25,1.0,mae,2100.0782866380923,1707.2043083703695,76204.94830689124,194.44487727809246,55361.0136517871,1651.7392593657878,57012.752911152886,1268.760772564377,848.1037247454473,20331.727634914754,16822.285964721905,57316.89286378153,3,LP,0.00659460001043044,9.094947017729282e-13,0
rolling_mae_selector,val_august,validation,2025-08-26,1.0,mae,1707.2043083703695,2289.724857334393,77810.48083583773,0.0,55600.84834364488,0.0,55600.84834364488,5399.989963283944,2495.178783333334,20327.5011148395,15941.00740895238,55158.14656129526,0,LP,0.007835700002033263,9.094947017729282e-13,0
rolling_mae_selector,val_august,validation,2025-08-27,1.0,mae,2289.724857334393,1885.1668969915347,76984.80180751321,16.225255619048085,55440.75394942533,134.3372614190515,55575.09121084438,3149.673414190475,2413.5014,20462.1344557037,16938.431073428572,55885.81144658826,2,LP,0.007579700002679601,7.673861546209082e-13,0
rolling_mae_selector,val_august,validation,2025-08-28,1.0,mae,1885.1668969915347,1928.8909241407414,76463.18450198119,46.880709523809514,55493.47493569688,388.3171611380952,55881.79209683497,1681.3897400482101,0.0,21165.941387837738,17105.060899714284,55847.811777843344,3,LP,0.006329800002276897,8.242295734817162e-13,0
rolling_mae_selector,val_august,validation,2025-08-29,1.0,mae,1928.8909241407414,1784.4022373777775,41237.63937088066,0.0,23127.229767849167,0.0,23127.229767849167,935.0406792380963,15194.943568605528,14118.287321703701,11565.852548666666,23213.642220327478,0,MILP,0.11539580000680871,7.958078640513122e-13,0
rolling_mae_selector,val_august,validation,2025-08-30,1.0,mae,1784.4022373777775,1574.0628858211644,41384.38355317107,0.0,23501.318090701345,0.0,23501.318090701345,775.7798762622007,19893.057324432688,12590.168081809521,10387.341562666667,23625.249247865933,0,MILP,0.15237319999141619,4.092726157978177e-12,0
rolling_mae_selector,val_august,validation,2025-08-31,1.0,mae,1574.0628858211644,2395.7523527111116,78414.74288740623,26.50513619047615,56014.86953148211,218.3203532838092,56233.18988476592,4539.249831626106,2629.044000000001,20456.897833875366,15830.566725238095,55607.15700528447,3,LP,0.00629089999711141,9.348077867343818e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-10,0.75,mae,4786.2408636984155,4596.088809841269,67860.3791468054,968.5033833333317,45661.315731247865,5167.422119424991,50828.73785067286,3864.563686658432,0.0,20102.405483956492,16454.085290476192,50962.536679538964,7,LP,0.0064107000071089715,9.094947017729282e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-11,0.75,mae,4596.088809841269,4802.58733751852,69292.72779655732,0.0,45569.45840851063,0.0,45569.45840851063,7376.39198123692,4680.02805,18707.227931987065,14967.005949999997,45429.50248263842,0,LP,0.00769840000430122,8.952838470577262e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-12,0.75,mae,4802.58733751852,5090.179315724865,35096.855935757136,0.0,17572.68698908223,0.0,17572.68698908223,1114.4127548571428,19762.82313299236,12679.637197483831,10011.673349576191,17423.83603172712,0,MILP,0.11411309998948127,1.8189894035458565e-12,0
rolling_mae_selector,eval_september,evaluation,2025-09-13,0.75,mae,5090.179315724865,5450.036683296296,35155.667926419046,0.0,17568.39046904141,0.0,17568.39046904141,725.114016449148,23653.009371646087,12876.691706190477,10106.248651199998,17384.912017235456,0,MILP,0.08784949997789226,1.6370904631912708e-11,0
rolling_mae_selector,eval_september,evaluation,2025-09-14,0.75,mae,5450.036683296296,4487.227906111115,68050.33159419635,0.0,45863.90457428531,0.0,45863.90457428531,5239.8085480952295,146.7241269077006,18057.905624526753,15493.431455333332,46536.248987280866,0,LP,0.008770599990384653,1.0231815394945443e-12,0
rolling_mae_selector,eval_september,evaluation,2025-09-15,0.75,mae,4487.227906111115,3986.774659746033,67434.65243069135,0.0,44664.699425116676,0.0,44664.699425116676,5790.846565650791,3405.924111568486,19059.25811509112,15888.40699495238,45007.78702486193,0,LP,0.007792599993990734,7.105427357601002e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-16,0.75,mae,3986.774659746033,3583.5142666084644,67472.52043429276,0.0,45279.69484995159,0.0,45279.69484995159,3415.045558430335,1430.3384217530897,18412.109603156958,15276.74313238095,45562.0383703201,0,LP,0.006839699984993786,7.673861546209082e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-17,0.5,mae,3583.5142666084644,3671.113625460318,68723.97640009523,7.62916666666672,45812.54940670499,38.19542291666694,45850.74482962165,4892.94958391299,0.0,19998.41136780129,16119.87378495238,45789.40343333524,1,LP,0.009798500017495826,9.094947017729282e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-18,0.5,mae,3671.113625460318,3584.4259127671953,68750.67448494297,0.0,45146.941483002425,0.0,45146.941483002425,4740.743438859495,1438.4827399271005,19439.0322679659,15823.635078476189,45207.00246876383,0,LP,0.010112300020409748,9.094947017729282e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-19,0.5,mae,3584.4259127671953,4492.430577862434,35408.8122466549,0.0,17365.12972210307,0.0,17365.12972210307,686.3350929276894,15162.060328636091,13904.527946519696,10445.463438095238,16880.321628783346,0,MILP,0.10904460001620464,2.362159850438022e-12,0
rolling_mae_selector,eval_september,evaluation,2025-09-20,0.5,mae,4492.430577862434,4611.037253275134,34567.74831505585,0.0,16718.044403774766,0.0,16718.044403774766,643.1293042857156,15593.405164015287,13573.863713421515,10888.083599999998,16655.33527538394,0,MILP,0.09614879998844117,8.526512829121202e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-21,0.5,mae,4611.037253275134,3822.106488999998,70831.18943953203,0.0,47703.37653661233,0.0,47703.37653661233,6664.572512959434,3430.7977519188707,16622.996732463256,14174.66504114286,48252.83870827149,0,LP,0.006536300003062934,9.094947017729282e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-22,0.5,mae,3822.106488999998,2889.0253054285704,68842.22145939565,0.0,46061.380122333976,0.0,46061.380122333976,3110.5356087042933,2524.7006999999994,18067.04385564374,15474.078588285716,46718.22203833334,0,LP,0.006579300010344014,8.881784197001252e-13,0
rolling_mae_selector,eval_september,evaluation,2025-09-23,0.5,mae,2889.0253054285704,2974.0764144920645,70776.06237700881,6.375,46607.10075875799,44.0799375,46651.18069625799,2971.4492344009363,1785.7420661846013,20168.865762804235,16260.235269714285,46591.34070272781,1,LP,0.006865799980005249,9.094947017729282e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-08,1.0,mae,1451.3861965089911,1823.0339727153448,96889.40221220929,0.0,73396.71127566401,0.0,73396.71127566401,4305.996233497942,0.0,23166.90454452087,18430.70968247619,73092.82836129196,0,LP,0.007743599999230355,9.663381206337363e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-09,1.0,mae,1823.0339727153448,1681.167125725927,96867.09747589417,28.02018466666675,72639.9440290359,207.1730520160006,72847.1170810519,5211.0980025185145,0.0,23280.239756137566,18984.674364761908,72962.76684605089,2,LP,0.006408799992641434,9.094947017729282e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-10,1.0,mae,1681.167125725927,1640.7699979100528,96997.72461758376,0.0,73799.82804260356,0.0,73799.82804260356,4357.173235080536,0.0,22575.21226774133,18322.279351904766,73833.13721661389,0,LP,0.007156300009228289,9.094947017729282e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-11,1.0,mae,1640.7699979100528,1849.5066304476222,97452.91486830216,0.0,72544.99077349133,0.0,72544.99077349133,7013.5284114791275,0.0,22580.362039680185,18102.23028285714,72376.3585797028,0,LP,0.005702199996449053,9.094947017729282e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-12,1.0,mae,1849.5066304476222,1922.1565517195847,50946.63655140623,0.0,23513.807161643017,0.0,23513.807161643017,2015.8044465467424,1328.8133463915274,20116.949189420335,16229.343914285711,23466.48286670786,0,LP,0.007324799982598051,1.0231815394945443e-12,0
rolling_mae_selector,eval_december,evaluation,2025-12-13,1.0,mae,1922.1565517195847,2001.8885422253966,51821.586006790116,0.0,24265.65428328015,0.0,24265.65428328015,2986.9171102692576,1132.38245,20168.390903854193,16264.637840666666,24213.29214231774,0,LP,0.007875199982663617,7.958078640513122e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-14,1.0,mae,2001.8885422253966,1739.627803660316,97981.36402969193,0.0,75080.75409603288,0.0,75080.75409603288,5070.020763092304,0.0,22992.927006885355,18860.305540285714,75298.08006313,0,LP,0.006838800007244572,6.821210263296962e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-15,1.0,mae,1739.627803660316,1911.330116133336,99872.19156622222,0.0,76565.54452005666,0.0,76565.54452005666,5856.481038444449,0.0,23113.791999396824,18567.639438285714,76424.23416077504,0,LP,0.007642000011401251,9.094947017729282e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-16,1.0,mae,1911.330116133336,1830.002305755558,99682.91976615167,0.0,75884.50974272215,0.0,75884.50974272215,6019.67397259612,0.0,22728.15520822222,18483.000748,75951.18411154559,0,LP,0.0058800000115297735,9.094947017729282e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-17,1.0,mae,1830.002305755558,1875.848881186245,99301.84177987183,0.0,75798.81816862793,0.0,75798.81816862793,6848.438154174015,0.0,22212.0770586502,17950.520499619044,75761.31893649412,0,LP,0.007490400021197274,1.0231815394945443e-12,0
rolling_mae_selector,eval_december,evaluation,2025-12-18,1.0,mae,1875.848881186245,1865.7872980433888,98744.06427248206,0.0,74616.13279862392,0.0,74616.13279862392,7015.193275529683,0.0,23008.733974285715,18646.129944,74624.36850627384,0,LP,0.008892799989553168,9.094947017729282e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-19,1.0,mae,1865.7872980433888,1694.2762466719578,52224.09750531099,0.0,24123.14758611462,0.0,24123.14758611462,3934.652207141687,1810.65698271605,19603.984008881824,16033.58699342857,24235.073125573846,0,LP,0.006552399980137125,1.0231815394945443e-12,0
rolling_mae_selector,eval_december,evaluation,2025-12-20,1.0,mae,1694.2762466719578,1872.7814958687843,52488.170953038214,0.0,24201.309429357596,0.0,24201.309429357596,3795.830902636096,1821.318116666667,20284.289260306876,16269.619576571426,24085.80336836512,0,LP,0.00878440000815317,9.094947017729282e-13,0
rolling_mae_selector,eval_december,evaluation,2025-12-21,1.0,mae,1872.7814958687843,1866.898438401062,97965.79764183186,0.0,74285.28370205458,0.0,74285.28370205458,4540.82290248089,0.0,23118.3559179224,18731.163045238092,74290.10233058085,0,LP,0.0072549000033177435,9.094947017729282e-13,0
oracle_alpha_daily,dev_march,development,2025-03-07,0.0,oracle,1607.6682326867735,1799.9208019068776,34105.28322439623,0.0,14008.337912463983,0.0,14008.337912463983,531.8709466337457,9508.771124961786,15628.04372194356,12485.688102476191,13903.05055261488,0,MILP,0.16566090000560507,1.6484591469634324e-12,0
oracle_alpha_daily,dev_march,development,2025-03-08,0.0,oracle,1799.9208019068776,1746.895154250794,32969.960558318635,0.0,13541.247898128067,0.0,13541.247898128067,563.4289694779532,10443.300079954146,15514.816184791298,12614.724192571426,13569.75113906397,0,MILP,0.1293236000055913,1.8189894035458565e-12,0
oracle_alpha_daily,dev_march,development,2025-03-09,1.0,oracle,1746.895154250794,1561.1631377291037,76873.91025030453,0.0,48596.71613421043,0.0,48596.71613421043,7848.288972299819,2007.7979637895348,20270.826732024692,16586.528467809523,48727.7367223778,0,LP,0.007207699993159622,6.821210263296962e-13,0
oracle_alpha_daily,dev_march,development,2025-03-10,1.0,oracle,1561.1631377291037,1492.0528197248711,75468.31508035742,0.0,49242.05094077318,0.0,49242.05094077318,3048.439095282771,360.69671666666625,21470.037392693706,17452.929574285714,49291.962844375324,0,LP,0.0070835000078659505,6.821210263296962e-13,0
oracle_alpha_daily,dev_march,development,2025-03-11,1.0,oracle,1492.0528197248711,1660.3619091830622,75212.64844544501,0.0,48126.316245688184,0.0,48126.316245688184,5785.330828725446,1440.661016666667,20506.629576529103,16458.891776476194,48006.740421923525,0,LP,0.008005399984540418,7.736034035588091e-13,0
oracle_alpha_daily,dev_march,development,2025-03-12,1.0,oracle,1660.3619091830622,1461.79973104127,74725.50240643973,0.0,46963.13106840106,0.0,46963.13106840106,6599.761112459718,2063.319184865368,20029.43887425751,16402.551448476195,47102.55174998604,0,LP,0.007443300011800602,9.094947017729282e-13,0
oracle_alpha_daily,dev_march,development,2025-03-13,1.0,oracle,1461.79973104127,1411.4148678222232,74105.09665238565,31.119295977141405,47584.970061691936,193.14775464432972,47778.117816336264,2413.5683936213895,0.0,22223.031131430926,18046.00159335619,47814.37847979235,2,LP,0.005799100006697699,8.588685318500211e-13,0
oracle_alpha_daily,dev_march,development,2025-03-14,0.25,oracle,1411.4148678222232,1920.35807457037,32440.35028776249,0.0,13054.403915192777,0.0,13054.403915192777,379.6125664467984,12584.952272317458,15727.950418902994,12281.590953238094,12783.51984766959,0,MILP,0.16362910001771525,1.0800249583553523e-12,0
oracle_alpha_daily,dev_march,development,2025-03-15,1.0,oracle,1920.35807457037,1370.7079328285708,31490.085345136977,0.0,13136.119229275908,0.0,13136.119229275908,567.2663150476187,7657.394756388007,14926.232901415637,12584.933777714285,13435.29105317526,0,MILP,0.14835460000904277,8.526512829121202e-13,0
oracle_alpha_daily,dev_march,development,2025-03-16,0.0,oracle,1370.7079328285708,1822.317553566139,73654.39127774484,0.0,46140.495111215314,0.0,46140.495111215314,5546.367084458555,488.8266500000001,20324.747112048204,16056.59650209524,45821.47553482218,0,LP,0.007270100002642721,9.094947017729282e-13,0
oracle_alpha_daily,dev_march,development,2025-03-17,0.75,oracle,1822.317553566139,1941.2955254317494,72355.18249959905,0.0,44212.50468711554,0.0,44212.50468711554,8169.702071366254,2635.277233333333,18868.376773089945,15176.305011523807,44131.10494096766,0,LP,0.008924900001147762,1.0231815394945443e-12,0
oracle_alpha_daily,dev_march,development,2025-03-18,0.0,oracle,1941.2955254317494,1796.3681319396808,70198.11963049616,0.0,43415.931037321745,0.0,43415.931037321745,3916.050307040562,1253.98175,21224.0203206937,17321.89111390476,43517.15050284751,0,LP,0.008450199995422736,9.094947017729282e-13,0
oracle_alpha_daily,dev_march,development,2025-03-19,1.0,oracle,1796.3681319396808,2060.98474157037,70013.77680179071,0.0,42894.864602645364,0.0,42894.864602645364,4383.96797734861,1902.2185999999997,21178.76224091829,16916.64246647619,42711.04751706774,0,LP,0.006717000011121854,9.094947017729282e-13,0
oracle_alpha_daily,dev_march,development,2025-03-20,1.0,oracle,2060.98474157037,1550.5062194888894,69155.06826177072,35.58052725809614,43300.17888757115,235.32960728504787,43535.5084948562,2440.0422835390914,1014.3316833333329,20982.861449279248,17455.548443789525,43893.23876211877,1,LP,0.005406800017226487,9.601208716958354e-13,0
oracle_alpha_daily,dev_april,development,2025-04-17,0.5,oracle,1618.0719069862432,1945.3748361206358,60737.177014785426,0.0,36030.89372679281,0.0,36030.89372679281,1909.9157752745512,1752.042219107586,20591.073864117574,16384.197193714284,35810.621923950326,0,LP,0.007011499983491376,9.094947017729282e-13,0
oracle_alpha_daily,dev_april,development,2025-04-18,0.75,oracle,1945.3748361206358,2146.0427089597865,26954.930240705467,0.0,10666.887103801819,0.0,10666.887103801819,432.5333284761913,17492.553124650207,13132.23957205526,10456.512967809524,10565.855219437024,0,MILP,0.12549820001004264,1.8189894035458565e-12,0
oracle_alpha_daily,dev_april,development,2025-04-19,0.25,oracle,2146.0427089597865,2102.49358338201,26817.021450395066,0.0,10644.189084501631,0.0,10644.189084501631,502.6140351428577,17138.474211944736,12791.83245435509,10400.578501047616,10666.058529947872,0,MILP,0.11405569998896681,5.6009715384182826e-11,0
oracle_alpha_daily,dev_april,development,2025-04-20,0.25,oracle,2102.49358338201,1969.5795107566153,59747.4441886408,0.0,35468.157287796974,0.0,35468.157287796974,1743.3974853838972,2416.319024331574,19734.765583972956,16104.782788380951,35557.32867455099,0,LP,0.004678600002080202,9.094947017729282e-13,0
oracle_alpha_daily,dev_april,development,2025-04-21,1.0,oracle,1969.5795107566153,1556.6358251216939,59605.144411824804,0.0,34958.71225886201,0.0,34958.71225886201,3333.855380968847,4531.779607807178,18917.09661466783,15694.497574952378,35231.485049396,0,LP,0.006087699992349371,9.094947017729282e-13,0
oracle_alpha_daily,dev_april,development,2025-04-22,1.0,oracle,1556.6358251216939,1770.9271901259242,59562.373932526745,0.0,35522.86567319285,0.0,35522.86567319285,1289.5315996331622,2114.6451166666666,20065.293005560256,16060.025106,35378.03417551268,0,LP,0.005482999986270443,9.094947017729282e-13,0
oracle_alpha_daily,dev_april,development,2025-04-23,0.0,oracle,1770.9271901259242,1854.0215778994727,59607.19095921693,0.0,36132.400933942845,0.0,36132.400933942845,2269.3696329582617,2345.5203256754867,18513.680710106994,14921.296426190474,36076.46833577673,0,LP,0.005387999990489334,1.0231815394945443e-12,0
oracle_alpha_daily,dev_april,development,2025-04-24,0.75,oracle,1854.0215778994727,1810.3481244074087,58714.370014029395,0.0,34949.01235744828,0.0,34949.01235744828,2990.185737393299,5079.28993243857,18916.28290705467,15361.495262857141,34977.94891375306,0,LP,0.00678429999970831,9.094947017729282e-13,0
oracle_alpha_daily,dev_april,development,2025-04-25,0.0,oracle,1810.3481244074087,1757.9912371132332,26135.985587497944,0.0,9922.851805049037,0.0,9922.851805049037,275.16554114285805,21542.94785706643,12445.451251860082,10127.936712571427,9948.329844436346,0,MILP,0.13711300000431947,2.021099337273174e-12,0
oracle_alpha_daily,dev_april,development,2025-04-26,0.5,oracle,1757.9912371132332,1528.5528376656105,26058.808989927096,0.0,10085.15309433801,0.0,10085.15309433801,62.003718952381064,23784.54332531922,12360.85722013168,10218.788907809521,10196.206872231645,0,MILP,0.14284460002090782,3.069544618483633e-12,0
