method,window,period,date,selected_plan,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
saa_load,dev_april,development,2025-04-30,saa_load,1755.5431651830406,2160.1483387837443,57041.511109637104,0.0,33771.60504874802,0.0,33771.60504874802,1507.2371810272919,3440.110002552622,18279.8149288591,14442.505436135241,33505.982510913855,0,SAA-MILP,1.7153014999930747,5.7980287238024175e-12,0
saa_load,val_june,validation,2025-06-08,saa_load,1781.3549957153423,5887.08498260254,87002.98325663242,0.0,60963.257503424866,0.0,60963.257503424866,13368.353769020585,1625.3386999999998,16469.529119719453,9645.161598774283,58017.924850569114,0,SAA-MILP,1.2261947999941185,1.7053025658242404e-12,0
saa_load,val_june,validation,2025-06-09,saa_load,5887.08498260254,5301.587691373962,81075.97494218536,0.0,59088.89050909879,0.0,59088.89050909879,6902.404806145744,863.7589666666668,15284.452621817643,12907.354185778018,59520.59559277616,0,SAA-MILP,1.1324041000043508,2.2168933355715126e-12,0
saa_load,val_june,validation,2025-06-10,saa_load,5301.587691373962,5987.871628896011,82326.5159498404,0.0,59425.81096645181,0.0,59425.81096645181,6486.595138968845,458.2999333333329,16555.374212815994,12792.197568611111,58921.29876618662,0,SAA-MILP,2.2380948000063654,1.1937117960769683e-12,0
saa_load,val_june,validation,2025-06-11,saa_load,5987.871628896011,5910.167049571787,82325.00339972146,0.0,59668.18112509062,0.0,59668.18112509062,2534.5156352721915,0.0,19873.555627233713,16167.514179451102,59726.34509102537,0,SAA-MILP,1.9847206000122242,4.092726157978177e-12,0
saa_load,val_june,validation,2025-06-12,saa_load,5910.167049571787,6341.267290707232,83296.16281015585,0.0,60809.61680591087,0.0,60809.61680591087,6952.505018406464,448.5068666666666,16077.733024881441,12634.97353313206,60490.69531402248,0,SAA-MILP,1.26528779999353,1.0231815394945443e-12,0
saa_load,val_june,validation,2025-06-13,saa_load,6341.267290707232,4490.243674444372,36063.126886507795,0.0,19866.067936311953,0.0,19866.067936311953,811.3763234783079,6656.928762505607,10081.207132423446,9831.699031899563,20932.30612864929,0,SAA-MILP,0.8390455000044312,2.7284841053187847e-12,0
saa_load,val_june,validation,2025-06-14,saa_load,4490.243674444372,4534.445787976811,37947.831185558214,0.0,21036.380671877283,0.0,21036.380671877283,764.332705835743,8993.206314487132,10300.881647663915,8303.932232428575,21011.04487681644,0,SAA-MILP,1.5564425000047777,4.263256414560601e-12,0
saa_load,val_june,validation,2025-06-15,saa_load,4534.445787976811,7402.546146386003,86142.6453421355,0.0,62296.02933196465,0.0,62296.02933196465,9266.680660422106,298.84709999999995,17730.804872693607,11780.661624313549,60184.98019622208,0,SAA-MILP,1.2410448000009637,1.8189894035458565e-12,0
saa_load,val_june,validation,2025-06-16,saa_load,7402.546146386003,6813.1871768976525,82353.18290710807,0.0,60726.51418134807,0.0,60726.51418134807,7196.404395717676,134.01041666666652,15048.096582087272,12719.381304030203,61163.180555623956,0,SAA-MILP,2.024930699990364,5.6843418860808015e-12,0
saa_load,val_june,validation,2025-06-17,saa_load,6813.1871768976525,6004.683422964019,81963.26427280314,0.0,60109.67841943008,0.0,60109.67841943008,5064.46408157672,82.02935000000014,15302.173700526419,13122.414075966668,60712.631210852705,0,SAA-MILP,2.7559062000073027,1.8189894035458565e-12,0
saa_load,val_june,validation,2025-06-18,saa_load,6004.683422964019,6940.247229564006,83100.09005009371,0.0,61031.5541962238,0.0,61031.5541962238,8636.444742655473,88.67290000000003,13708.284639464457,10261.70313202622,60341.066006581714,0,SAA-MILP,1.3375446999853011,7.503331289626658e-12,0
saa_load,val_june,validation,2025-06-19,saa_load,6940.247229564006,7093.873316688265,80261.52139235228,0.0,58518.22985749466,0.0,58518.22985749466,7687.753010182957,1556.9697499999997,13784.373440828937,11027.07900865961,58406.52535304117,0,SAA-MILP,1.5316030999820214,4.9116266609416925e-12,0
saa_load,val_june,validation,2025-06-20,saa_load,7093.873316688265,3899.3289660383607,32592.433206048947,0.0,17788.790783954337,0.0,17788.790783954337,652.808961948874,10497.475302126728,10087.67372399085,11046.105632017503,19575.104114409434,0,SAA-MILP,3.2987317999941297,3.865352482534945e-12,0
saa_load,val_june,validation,2025-06-21,saa_load,3899.3289660383607,4068.209250883297,34446.24101966013,0.0,18176.45752833847,0.0,18176.45752833847,1069.4324128942387,11584.608413882424,12134.039665910639,9676.579873027173,18083.81434273019,0,SAA-MILP,0.7772827000007965,2.5295321393059567e-12,0
saa_load,val_august,validation,2025-08-18,saa_load,2178.160729337569,2307.1322948244424,72490.2991047357,25.67224333333354,53123.86694510931,214.57856790833506,53338.44551301764,2225.377358094303,2044.6419833333339,19661.905163350333,15810.068773375584,53240.06535800643,3,SAA-MILP,0.7726688999973703,3.495870259939693e-12,0
saa_load,val_august,validation,2025-08-19,saa_load,2307.1322948244424,1962.4638029788357,72180.88570993404,14.570060000000012,52974.23006107855,124.4469157300001,53098.67697680855,1931.6099027161981,2846.0880133823307,17948.944455245033,14848.846651409522,53360.15068059931,2,SAA-MILP,0.7886954999994487,3.467448550509289e-12,0
saa_load,val_august,validation,2025-08-20,saa_load,1962.4638029788357,1645.988844443523,72777.92383698546,1690.30385309646,53918.628259095625,10773.62381280387,64692.2520718995,334.7933280952383,0.0,19829.319778956888,16346.576483636873,64939.011948600164,9,SAA-MILP,0.6906296999950428,3.467448550509289e-12,0
saa_load,val_august,validation,2025-08-21,saa_load,1645.988844443523,1987.9725758290326,74145.15389094072,0.0,53981.20956332823,0.0,53981.20956332823,2477.662089415635,2022.7030981340297,18382.02558847773,14581.655368420003,53720.451670423085,0,SAA-MILP,12.979823700006818,3.844036200462142e-12,0
saa_load,val_august,validation,2025-08-22,saa_load,1987.9725758290326,1506.1051070160406,40186.50014782076,0.0,22868.978437800113,0.0,22868.978437800113,52.00915778314402,16813.8015965884,13283.161659899546,11193.041666450325,23155.41190561494,0,SAA-MILP,0.7408820999844465,2.7284841053187847e-12,0
saa_load,val_august,validation,2025-08-23,saa_load,1506.1051070160406,2340.3683766010668,40906.81589664329,0.0,22900.120545414742,0.0,22900.120545414742,43.58510542857141,15031.781901650791,13424.24103651264,10122.798296948711,22405.171439908056,0,SAA-MILP,0.5908294999971986,4.547473508864641e-12,0
saa_load,val_august,validation,2025-08-24,saa_load,2340.3683766010668,2140.1029981845027,75631.3148526831,0.0,54841.46243764044,0.0,54841.46243764044,4128.795224986475,4385.26962307798,18757.365062422305,15373.704541136976,54993.047182705646,0,SAA-MILP,0.9493588000186719,5.4569682106375694e-12,0
saa_load,val_august,validation,2025-08-25,saa_load,2140.1029981845027,1728.846493651851,76030.11000038109,9.85127946951934,55579.868794790615,83.79498316773152,55663.66377795835,981.4968987406601,962.0525166666669,19439.24053608423,16115.915688307618,55982.03440244788,1,SAA-MILP,0.9711331999860704,2.8421709430404007e-12,0
saa_load,val_august,validation,2025-08-26,saa_load,1728.846493651851,2475.705219781084,77619.97913768639,0.0,55787.07739813214,0.0,55787.07739813214,4783.247753300399,2965.026950000001,19319.543144928146,14976.65709387549,55219.48250416867,0,SAA-MILP,1.239477800001623,2.0463630789890885e-12,0
saa_load,val_august,validation,2025-08-27,saa_load,2475.705219781084,2064.697407762905,76650.73308842293,0.0,55485.069072316655,0.0,55485.069072316655,2876.140137985365,2494.3677589227486,19663.070292971137,16296.993968122979,55800.74310857745,0,SAA-MILP,1.131696099997498,2.7284841053187847e-12,0
saa_load,val_august,validation,2025-08-28,saa_load,2064.697407762905,2014.578904502049,76192.83032813645,17.887666666666632,55542.40863405233,150.42633283333305,55692.83496688566,1615.6012948301097,0.0,20381.201945128698,16553.880228489023,55731.78478096329,1,SAA-MILP,1.6666717000189237,2.376054908381775e-11,0
saa_load,val_august,validation,2025-08-29,saa_load,2014.578904502049,2334.8485248358784,41190.4776661253,0.0,23267.08590634822,0.0,23267.08590634822,449.6697632818446,15194.943568605524,14223.16487335516,11232.520889117231,23075.546458053934,0,SAA-MILP,1.2672998000052758,7.275957614183426e-12,0
saa_load,val_august,validation,2025-08-30,saa_load,2334.8485248358784,1975.3619474940801,40814.51640685138,0.0,23467.022087748617,0.0,23467.022087748617,422.9787395029495,19893.057324432684,12154.20225889488,10168.441749312471,23678.83023104374,0,SAA-MILP,1.195036400022218,4.888534022029489e-12,0
saa_load,val_august,validation,2025-08-31,saa_load,1975.3619474940801,2629.4311375909456,77738.75437977842,0.0,56155.7607150687,0.0,56155.7607150687,3933.1397967357325,3029.279867132587,18637.101902576764,14507.39027,55657.43521017175,0,SAA-MILP,1.0644819999870379,3.325340003357269e-12,0
saa_load,eval_september,evaluation,2025-09-10,saa_load,4786.2408636984155,5920.567443390301,67865.48757120964,376.9229023333322,45898.123705244514,1968.4360893409942,47866.55979458551,2097.209364857141,0.0,20043.72914191123,15214.526683225398,47068.40082214289,4,SAA-MILP,0.8788345000066329,2.7284841053187847e-12,0
saa_load,eval_september,evaluation,2025-09-11,saa_load,5920.567443390301,6323.359169135087,67836.0777574123,0.0,45327.119957728835,0.0,45327.119957728835,5386.66977679365,5417.139610278659,16703.52649387556,13167.343906868899,45054.12484466736,0,SAA-MILP,2.163636800018139,2.6147972675971687e-12,0
saa_load,eval_september,evaluation,2025-09-12,saa_load,6323.359169135087,6277.100815302326,33969.55691985367,0.0,17492.79521756488,0.0,17492.79521756488,265.40998175204925,19805.7662349853,12570.300113504232,10223.575610387912,17516.737471784283,0,SAA-MILP,0.567533800000092,2.2737367544323206e-12,0
saa_load,eval_september,evaluation,2025-09-13,saa_load,6277.100815302326,6506.856848206718,34336.136504371345,0.0,17655.25406746836,0.0,17655.25406746836,5.829731393299131,23676.62604492651,12841.046395285539,10194.467150567334,17538.10965134908,0,SAA-MILP,7.935268500004895,4.092726157978177e-12,0
saa_load,eval_september,evaluation,2025-09-14,saa_load,6506.856848206718,6339.7336109126045,66941.16363545308,0.0,46012.419371366996,0.0,46012.419371366996,2595.4999195992873,1262.4573835802466,16496.276293885545,13512.394711611993,46129.124139270054,0,SAA-MILP,2.0271196000103373,6.30961949354969e-12,0
saa_load,eval_september,evaluation,2025-09-15,saa_load,6339.7336109126045,5722.588130676253,65467.585215897874,0.0,44461.45694306001,0.0,44461.45694306001,3486.929572519345,4285.40245,16756.071011883734,14127.84845183854,44884.54334133159,0,SAA-MILP,7.646777799993288,1.830358087318018e-11,0
saa_load,eval_september,evaluation,2025-09-16,saa_load,5722.588130676253,5257.504825827613,65647.33912587799,0.0,45310.41286330777,0.0,45310.41286330777,1095.3365272230922,2341.016966666666,16514.687489572014,13795.471840917107,45636.041811228744,0,SAA-MILP,13.520618400012609,5.6843418860808015e-11,0
saa_load,eval_september,evaluation,2025-09-17,saa_load,5257.504825827613,5645.631288652362,66896.56384800289,2.606964285714298,45619.93870541639,13.051766696428636,45632.99047211282,2162.6548310664334,1032.7374601893025,17864.980549950506,14121.320428917637,45361.20515909883,1,SAA-MILP,1.3419807000027504,6.366462912410498e-12,0
saa_load,eval_september,evaluation,2025-09-18,saa_load,5645.631288652362,5518.643711946237,66644.68623650954,0.0,44920.77388231155,0.0,44920.77388231155,2421.587107489653,2138.4278789206396,17067.941855095258,13939.32172166267,45008.7563517928,0,SAA-MILP,1.5684075999888591,3.183231456205249e-12,0
saa_load,eval_september,evaluation,2025-09-19,saa_load,5518.643711946237,5326.466561972434,33566.74340298736,0.0,17122.46282007884,0.0,17122.46282007884,0.0,15315.749548571424,12224.215645924693,10074.574108175422,17225.07136521076,0,SAA-MILP,3.868533800006844,2.5579538487363607e-12,0
saa_load,eval_september,evaluation,2025-09-20,saa_load,5326.466561972434,5551.468027223975,33915.899595652205,0.0,16969.810302825226,0.0,16969.810302825226,0.0,15606.19829952969,12956.6644424358,10292.396879646616,16850.848653124758,0,SAA-MILP,0.8491357000020798,4.206412995699793e-12,0
saa_load,eval_september,evaluation,2025-09-21,saa_load,5551.468027223975,5534.065923894179,69944.97431234844,0.0,47690.053144656966,0.0,47690.053144656966,4799.776527964729,3848.9268666666662,15918.133302002754,12909.349867619048,47702.17308967624,0,SAA-MILP,2.5146042999986093,5.4569682106375694e-12,0
saa_load,eval_september,evaluation,2025-09-22,saa_load,5534.065923894179,3821.8569915186117,67089.63257825757,0.0,45837.5540943793,0.0,45837.5540943793,2027.0352326666666,2863.8806999999993,16450.972638924122,14866.275876666548,47042.8625021945,0,SAA-MILP,16.78860580001492,8.901679393602535e-11,0
saa_load,eval_september,evaluation,2025-09-23,saa_load,3821.8569915186117,3261.9565980158736,69866.88517821624,0.0,46864.59032488236,0.0,46864.59032488236,2157.7801687438173,2544.28638147135,18695.333678001076,15647.130633333332,47258.523294054285,0,SAA-MILP,1.6464707000122871,2.7284841053187847e-12,0
saa_load,eval_december,evaluation,2025-12-08,saa_load,1451.3861965089911,3835.5694304925464,96594.54151564118,0.0,74228.83759877406,0.0,74228.83759877406,2210.16620743561,0.0,23112.627794493146,16575.463602954245,72279.37739498794,0,SAA-MILP,2.1487951000162866,1.0231815394945443e-12,0
saa_load,eval_december,evaluation,2025-12-09,saa_load,3835.5694304925464,3671.5625524678235,94327.9374181217,0.0,72691.95711712037,0.0,72691.95711712037,3115.8247590251003,0.0,20901.39254027471,17077.73414784477,72825.65542158183,0,SAA-MILP,1.6737384000152815,3.1583624604536453e-12,0
saa_load,eval_december,evaluation,2025-12-10,saa_load,3671.5625524678235,3877.5980230847745,94428.26835027822,0.0,73786.21913114059,0.0,73786.21913114059,1987.0587199623794,0.0,20358.732842599555,16305.141678950386,73616.33400033724,0,SAA-MILP,1.7950514999974985,1.3642420526593924e-12,0
saa_load,eval_december,evaluation,2025-12-11,saa_load,3877.5980230847745,4064.928281670387,94578.25171184728,0.0,72579.93849012833,0.0,72579.93849012833,4716.685720363785,0.0,19640.60030924445,15740.289017760955,72428.59987704337,0,SAA-MILP,1.9695218999986537,1.0231815394945443e-12,0
saa_load,eval_december,evaluation,2025-12-12,saa_load,4064.928281670387,4347.243216408919,48032.674652110254,0.0,23816.659294362387,0.0,23816.659294362387,753.720852505593,0.0,17423.457236877122,13858.916920605794,23632.758816533205,0,SAA-MILP,1.2113336000184063,3.581135388230905e-12,0
saa_load,eval_december,evaluation,2025-12-13,saa_load,4347.243216408919,4647.688020186416,48634.14963064207,0.0,24696.79314976054,0.0,24696.79314976054,1273.5282288836931,10.215843407407029,17270.904482199436,13719.032307181798,24499.482972665755,0,SAA-MILP,1.1515719999733847,4.092726157978177e-12,0
saa_load,eval_december,evaluation,2025-12-14,saa_load,4647.688020186416,3772.12722695594,94704.30356890388,0.0,74674.47287147716,0.0,74674.47287147716,2992.924720411526,0.0,19582.430328419974,16649.773279927613,75400.0183617485,0,SAA-MILP,1.8841670000110753,2.9558577807620168e-12,0
saa_load,eval_december,evaluation,2025-12-15,saa_load,3772.12722695594,4045.329333409586,97280.44421834614,0.0,76379.87242449184,0.0,76379.87242449184,3663.140222278082,0.0,20536.127018911102,16388.380989509715,76155.02811538838,0,SAA-MILP,1.8633599000168033,3.069544618483633e-12,0
saa_load,eval_december,evaluation,2025-12-16,saa_load,4045.329333409586,3748.0705839354555,97002.8545425719,0.0,75662.2568363616,0.0,75662.2568363616,4048.107633164014,0.0,20022.044476848838,16485.388900774276,75905.95624750236,0,SAA-MILP,1.9585068999731448,2.2737367544323206e-12,0
saa_load,eval_december,evaluation,2025-12-17,saa_load,3748.0705839354555,3437.9542942837825,96984.72677282308,0.0,75327.96182255735,0.0,75327.96182255735,5289.615695012798,0.0,19907.20353594809,16403.939524804464,75581.61485170678,0,SAA-MILP,1.496944300015457,1.6200374375330284e-12,0
saa_load,eval_december,evaluation,2025-12-18,saa_load,3437.9542942837825,3651.675389900221,96772.82532547797,0.0,74676.43857367685,0.0,74676.43857367685,5203.569349294118,0.0,21108.631702433664,16905.64269291647,74501.50144528192,0,SAA-MILP,1.4296092000149656,1.0231815394945443e-12,0
saa_load,eval_december,evaluation,2025-12-19,saa_load,3651.675389900221,4039.517063927471,49812.0738752561,0.0,24655.039504570646,0.0,24655.039504570646,1591.2825843162868,1599.2176160493834,17705.920359294287,13992.73798440385,24401.939845725574,0,SAA-MILP,1.2865070999832824,4.007461029686965e-12,0
saa_load,eval_december,evaluation,2025-12-20,saa_load,4039.517063927471,4168.96958908921,49460.65656739586,0.0,24439.034718070794,0.0,24439.034718070794,1657.885674529983,1511.7596491181648,17463.956426853423,14029.297433105708,24355.26938716742,0,SAA-MILP,1.874244800012093,3.637978807091713e-12,0
saa_load,eval_december,evaluation,2025-12-21,saa_load,4168.96958908921,3788.8355411294924,95216.38538619629,0.0,73823.56810884716,0.0,73823.56810884716,2546.735717766016,0.0,20915.728657512394,17283.860855748786,74134.92402834196,0,SAA-MILP,1.6697243000089657,9.663381206337363e-13,0
saa_joint,dev_march,development,2025-03-07,saa_joint,1607.6682326867735,2173.6244104480083,34200.80545135138,0.0,14227.978053187759,0.0,14227.978053187759,301.6191666666664,9432.010914961786,15976.469875813049,12431.580039423456,13918.031444991597,0,SAA-MILP,1.2536422999983188,3.637978807091713e-12,0
saa_joint,dev_march,development,2025-03-08,saa_joint,2173.6244104480083,2119.416975880479,32633.165149774413,0.0,13628.68332132943,0.0,13628.68332132943,239.31007251209505,10461.199309139327,15359.4891714058,12489.972919949474,13657.821816308628,0,SAA-MILP,0.8117030000139493,3.524291969370097e-12,0
saa_joint,dev_march,development,2025-03-09,saa_joint,2119.416975880479,4671.620227089164,75749.46250782357,0.0,49980.785413337704,0.0,49980.785413337704,4350.454914333397,2236.0208166666666,18591.99368808257,12762.531961259065,48180.389459218655,0,SAA-MILP,1.7553845999937039,2.1316282072803006e-12,0
saa_joint,dev_march,development,2025-03-10,saa_joint,4671.620227089164,4075.4264826890385,71322.68442513986,0.0,49158.70851939889,0.0,49158.70851939889,633.4529177594995,0.0,16756.496986002465,14109.3369286221,49589.283367815566,0,SAA-MILP,1.3096134000224993,2.5238700018803684e-12,0
saa_joint,dev_march,development,2025-03-11,saa_joint,4075.4264826890385,4105.810655172758,71689.83596735877,0.0,48354.15682603218,0.0,48354.15682603218,2996.1058281904743,1673.5125815931751,16073.436854419879,12992.138096844756,48332.57027675048,0,SAA-MILP,1.6753756999969482,6.139089236967266e-12,0
saa_joint,dev_march,development,2025-03-12,saa_joint,4105.810655172758,3929.021350805306,71407.07127708646,0.0,47299.056397038694,0.0,47299.056397038694,3852.7354681481193,2172.9285666666665,16342.015436152877,13396.142877214534,47423.18922808693,0,SAA-MILP,1.6421266999968793,2.4158453015843406e-12,0
saa_joint,dev_march,development,2025-03-13,saa_joint,3929.021350805306,3390.4701617079772,70762.98061677016,0.0,47765.12590624915,0.0,47765.12590624915,252.43071857142866,0.0,18155.936587998196,15191.004706466134,48152.707060073786,0,SAA-MILP,1.8981145000143442,3.851141627819743e-12,0
saa_joint,dev_march,development,2025-03-14,saa_joint,3390.4701617079772,2172.9271030991677,30318.296716346795,0.0,12452.709799876035,0.0,12452.709799876035,147.37980590476195,12621.288789519105,13768.373107039597,12248.170969450002,13100.744809927339,0,SAA-MILP,0.7863481999957003,3.0127011996228248e-12,0
saa_joint,dev_march,development,2025-03-15,saa_joint,2172.9271030991677,1756.1554654492584,31303.06504957823,0.0,13187.360277736312,0.0,13187.360277736312,229.60763226219336,7655.497885367431,15099.625557018557,12605.791175069951,13414.20699625097,0,SAA-MILP,1.2329500000050757,5.343281372915953e-12,0
saa_joint,dev_march,development,2025-03-16,saa_joint,1756.1554654492584,4381.716539564363,72842.08135212131,0.0,47452.780374273825,0.0,47452.780374273825,2764.3832781446336,488.8266500000001,20393.786968103996,14155.962477460644,45598.069262737874,0,SAA-MILP,1.8401530999981333,2.0037305148434825e-12,0
saa_joint,dev_march,development,2025-03-17,saa_joint,4381.716539564363,4009.4021318194295,69198.87306111521,0.0,44089.840183985674,0.0,44089.840183985674,5624.420788141918,3050.505983333333,15794.199069879334,13128.384213572703,44344.56211109893,0,SAA-MILP,1.6736564000020735,3.3075764349632664e-12,0
saa_joint,dev_march,development,2025-03-18,saa_joint,4009.4021318194295,3034.8519598699863,67849.40990100014,0.0,43027.053275254395,0.0,43027.053275254395,3103.9127927912955,767.3498870370428,19627.810575050717,16775.621720545583,43707.69373359647,0,SAA-MILP,1.9848272999806795,7.16227077646181e-12,0
saa_joint,dev_march,development,2025-03-19,saa_joint,3034.8519598699863,3190.6841596003546,68644.83606756547,0.0,42873.88855553163,0.0,42873.88855553163,3258.96175068665,1902.2185999999997,20410.19098484993,16392.00571797111,42765.63903622306,0,SAA-MILP,1.1940378000144847,2.7284841053187847e-12,0
saa_joint,dev_march,development,2025-03-20,saa_joint,3190.6841596003546,2257.0773387417935,67810.49112584435,0.0,43023.96296026195,0.0,43023.96296026195,1681.2360639435622,1014.3316833333329,19716.88263512365,16810.921073222864,43678.21069664485,0,SAA-MILP,1.5367019000113942,3.637978807091713e-12,0
saa_joint,dev_april,development,2025-04-17,saa_joint,1618.0719069862432,2409.613783456878,60769.98575981234,0.0,36372.31186045379,0.0,36372.31186045379,1307.6165066176375,1944.2248999999997,20723.23323353233,16073.431230337617,35839.61159829414,0,SAA-MILP,1.1824424999940675,3.0269120543380268e-12,0
saa_joint,dev_april,development,2025-04-18,saa_joint,2409.613783456878,2577.2768568036518,26511.034279689884,0.0,10621.12766964746,0.0,10621.12766964746,83.10464558612296,17494.84509199177,12779.318909297708,10200.351550519048,10536.712979847089,0,SAA-MILP,1.023376900004223,5.4569682106375694e-12,0
saa_joint,dev_april,development,2025-04-19,saa_joint,2577.2768568036518,2517.3817807894716,26403.519876930688,0.0,10625.763509627193,0.0,10625.763509627193,110.59074487948143,17180.30115127807,12536.075258873137,10208.126528099998,10655.84154403115,0,SAA-MILP,0.4921432000119239,4.263256414560601e-12,0
saa_joint,dev_april,development,2025-04-20,saa_joint,2517.3817807894716,2357.212171330214,59451.423549769606,0.0,35521.71193870069,0.0,35521.71193870069,1370.9370931307008,2469.614164814816,19985.684510547904,16332.557102057142,35629.16892883886,0,SAA-MILP,0.9681385000003502,3.637978807091713e-12,0
saa_joint,dev_april,development,2025-04-21,saa_joint,2357.212171330214,2010.2503900191036,59216.422892183364,0.0,34973.23458122256,0.0,34973.23458122256,2943.2207925084626,4519.141879129937,18681.133896798103,15443.98405958647,35202.422571229865,0,SAA-MILP,1.2656588999961969,3.637978807091713e-12,0
saa_joint,dev_april,development,2025-04-22,saa_joint,2010.2503900191036,2248.2771213135966,59100.51327185649,0.0,35541.93156646763,0.0,35541.93156646763,877.6960460533506,2114.6451166666666,19689.57228581457,15734.329493344761,35381.05822478811,0,SAA-MILP,0.9969360000104643,3.183231456205249e-12,0
saa_joint,dev_april,development,2025-04-23,saa_joint,2248.2771213135966,2405.8457973935942,59265.37183038289,0.0,36095.89173287641,0.0,36095.89173287641,1728.6909411308602,2377.420133333333,19039.643319894887,15280.299280642857,35989.82890867259,0,SAA-MILP,1.0452216000121552,3.637978807091713e-12,0
saa_joint,dev_april,development,2025-04-24,saa_joint,2405.8457973935942,2242.943565229174,58143.123163037104,0.0,34951.95769434267,0.0,34951.95769434267,2400.241107533242,5304.634016666667,18393.43867255356,15045.297333716362,35059.89121542448,0,SAA-MILP,1.6038336000056006,3.637978807091713e-12,0
saa_joint,dev_april,development,2025-04-25,saa_joint,2242.943565229174,2016.8935434211705,25730.26573099639,0.0,9860.2956742128,0.0,9860.2956742128,30.23885961904739,21585.98597239976,12195.411940025198,10081.728691047616,9970.296700950066,0,SAA-MILP,0.5333069000043906,2.7284841053187847e-12,0
saa_joint,dev_april,development,2025-04-26,saa_joint,2016.8935434211705,1550.8675844211648,25847.070363469713,0.0,10094.288626370873,0.0,10094.288626370873,38.131557619047726,23809.58066188712,12360.988809106402,10431.824298476191,10319.856549909628,0,SAA-MILP,0.5242018999997526,2.3305801732931286e-12,0
saa_joint,dev_april,development,2025-04-27,saa_joint,1550.8675844211648,1503.2522430084437,55866.298383038185,377.4409853047613,32956.82046421988,2476.2015840918866,35433.02204831177,1334.9234840952383,2540.842654005878,20196.60975884183,16402.10771193333,35464.46742809784,1,SAA-MILP,1.1637102999957278,3.751665644813329e-12,0
saa_joint,dev_april,development,2025-04-28,saa_joint,1503.2522430084437,1552.352033444443,55359.45663284466,4380.538411333691,33616.92852213766,27692.084380932898,61309.012903070565,153.11658447619004,0.0,15372.217534963715,12407.306391928212,61275.16120599131,15,SAA-MILP,1.3082272000028752,7.275957614183426e-12,0
saa_joint,dev_april,development,2025-04-29,saa_joint,1552.352033444443,1704.8039774309561,57580.493103149856,0.0,34157.9988640641,0.0,34157.9988640641,1920.6336502198765,4751.71615,17566.962298291888,14092.032712028571,34057.78543622675,0,SAA-MILP,1.3350314999988768,3.524291969370097e-12,0
saa_joint,dev_april,development,2025-04-30,saa_joint,1704.8039774309561,2108.563298561633,57098.979215122956,0.0,33797.4298550414,0.0,33797.4298550414,1521.4561062886605,3474.239316666666,18331.820893772056,14485.391534937757,33532.36261776784,0,SAA-MILP,1.3316969999868888,6.707523425575346e-12,0
saa_joint,val_june,validation,2025-06-08,saa_joint,1781.3549957153423,5975.67621494814,86821.4730729035,0.0,60982.521375663346,0.0,60982.521375663346,13263.040315654327,1625.3386999999998,15648.851017226336,8900.680226643817,57973.63591972079,0,SAA-MILP,1.2271058000042103,9.663381206337363e-13,0
saa_joint,val_june,validation,2025-06-09,saa_joint,5975.67621494814,5547.744309446224,80920.793330762,0.0,59288.30720231611,0.0,59288.30720231611,6662.61867522986,863.7589666666668,14983.377213073,12521.674257540859,59603.83450165728,0,SAA-MILP,1.3428482000017539,2.3874235921539366e-12,0
saa_joint,val_june,validation,2025-06-10,saa_joint,5547.744309446224,6066.571879869189,81913.09045833492,0.0,59446.158154251425,0.0,59446.158154251425,6418.080998094058,458.2999333333329,15533.265685229097,12115.0003916549,59064.74919973408,0,SAA-MILP,1.5978649999888148,2.1032064978498966e-12,0
saa_joint,val_june,validation,2025-06-11,saa_joint,6066.571879869189,5992.568817015174,82006.14589873837,0.0,59722.45149615724,0.0,59722.45149615724,2444.7190746278593,0.0,18650.438231644464,15173.457724200623,59777.844777535785,0,SAA-MILP,0.9837974999973085,1.0658141036401503e-12,0
saa_joint,val_june,validation,2025-06-12,saa_joint,5992.568817015174,6672.716699466663,82901.75164351071,0.0,60995.10678968767,0.0,60995.10678968767,6540.127139952736,448.5068666666666,14992.595312377029,11531.869108819048,60491.9435884683,0,SAA-MILP,1.548607799981255,3.637978807091713e-12,0
saa_joint,val_june,validation,2025-06-13,saa_joint,6672.716699466663,4854.391539675115,35764.845790932006,0.0,19970.63703259911,0.0,19970.63703259911,481.96226152372634,6628.867942445637,10237.865951447573,9929.164064484929,21018.040055674486,0,SAA-MILP,1.285825400002068,5.215383680479135e-12,0
saa_joint,val_june,validation,2025-06-14,saa_joint,4854.391539675115,4776.367962692276,37733.49285305618,0.0,21062.266141318993,0.0,21062.266141318993,554.9705133339205,9025.610600102655,10683.106362653476,8723.537373033869,21106.987743938753,0,SAA-MILP,0.7311770000087563,3.943512183468556e-12,0
saa_joint,val_june,validation,2025-06-15,saa_joint,4776.367962692276,7862.713784048781,85665.49635621287,0.0,62429.3637162729,0.0,62429.3637162729,8757.66495785068,298.84709999999995,16864.73013583162,10882.720170802759,60157.67623515869,0,SAA-MILP,1.3687158999964595,1.8189894035458565e-12,0
saa_joint,val_june,validation,2025-06-16,saa_joint,7862.713784048781,8124.357086905045,81555.57595708696,0.0,60965.13629922131,0.0,60965.13629922131,5788.147091893028,134.01041666666652,14230.982417315574,11291.61678545498,60771.2801973773,0,SAA-MILP,1.6728397000115365,2.6716406864579767e-11,0
