method,window,period,date,mae,mse,rank_correlation,high_quartile_overlap,low_quartile_overlap
lag1_shift6h,eval_september,evaluation,2025-09-11,0.43824722222222223,0.26756005666666666,-0.27979893075222184,0.027777777777777776,0.2222222222222222
lag1_shift6h,eval_september,evaluation,2025-09-12,0.43926875,0.27714445993055553,-0.42191068416150673,0.0,0.1388888888888889
lag1_shift6h,eval_september,evaluation,2025-09-13,0.3995069444444444,0.23317101402777782,-0.42795867678915195,0.0,0.1388888888888889
lag1_shift6h,eval_september,evaluation,2025-09-14,0.4797458333333333,0.32399574430555556,-0.4461966176116544,0.05555555555555555,0.16666666666666666
lag1_shift6h,eval_september,evaluation,2025-09-15,0.43373958333333335,0.2643047096527778,-0.24652909651458652,0.05555555555555555,0.25
lag1_shift6h,eval_september,evaluation,2025-09-16,0.44292430555555556,0.2784837138194444,-0.44299828088261156,0.05555555555555555,0.1388888888888889
lag1_shift6h,eval_september,evaluation,2025-09-17,0.43946111111111114,0.27037267888888894,-0.3531248681267671,0.05555555555555555,0.16666666666666666
lag1_shift6h,eval_september,evaluation,2025-09-18,0.4467236111111112,0.2768535152777778,-0.37347265831070575,0.027777777777777776,0.08333333333333333
lag1_shift6h,eval_september,evaluation,2025-09-19,0.4338805555555555,0.27101256166666665,-0.38643474486603396,0.05555555555555555,0.1111111111111111
lag1_shift6h,eval_september,evaluation,2025-09-20,0.3988701388888889,0.22745816229166665,-0.4087492966803311,0.05555555555555555,0.16666666666666666
lag1_shift6h,eval_september,evaluation,2025-09-21,0.46921874999999996,0.305879158125,-0.48464851026645206,0.0,0.1111111111111111
lag1_shift6h,eval_september,evaluation,2025-09-22,0.44726527777777786,0.27576295208333335,-0.31963395078350126,0.027777777777777776,0.19444444444444445
lag1_shift6h,eval_september,evaluation,2025-09-23,0.44876388888888896,0.2831507713888889,-0.348436711901145,0.08333333333333333,0.16666666666666666
lag1_shift6h,eval_december,evaluation,2025-12-08,0.4767458333333333,0.32763956499999997,-0.14967305551424934,0.2777777777777778,0.08333333333333333
lag1_shift6h,eval_december,evaluation,2025-12-09,0.4797618055555556,0.33132721659722225,-0.13847616138638932,0.3055555555555556,0.1388888888888889
lag1_shift6h,eval_december,evaluation,2025-12-10,0.4816444444444444,0.3335748431944444,-0.11697659744633651,0.3055555555555556,0.05555555555555555
lag1_shift6h,eval_december,evaluation,2025-12-11,0.47730833333333333,0.3319624944444444,-0.13389036419013728,0.3055555555555556,0.1388888888888889
lag1_shift6h,eval_december,evaluation,2025-12-12,0.4611138888888888,0.31981984333333335,-0.20819086909309312,0.2777777777777778,0.08333333333333333
lag1_shift6h,eval_december,evaluation,2025-12-13,0.4235152777777777,0.2546843263888889,-0.15924378993235064,0.2777777777777778,0.1388888888888889
lag1_shift6h,eval_december,evaluation,2025-12-14,0.5078631944444445,0.350222513125,-0.15776713417478677,0.3333333333333333,0.05555555555555555
lag1_shift6h,eval_december,evaluation,2025-12-15,0.4801708333333333,0.34056822166666667,-0.13372143260502967,0.3333333333333333,0.1388888888888889
lag1_shift6h,eval_december,evaluation,2025-12-16,0.47996527777777787,0.33497031180555553,-0.15954907161803716,0.3055555555555556,0.1111111111111111
lag1_shift6h,eval_december,evaluation,2025-12-17,0.4766875,0.3278586616666666,-0.11823406478578892,0.2777777777777778,0.16666666666666666
lag1_shift6h,eval_december,evaluation,2025-12-18,0.4853569444444445,0.3340279805555556,-0.17394720475372974,0.2777777777777778,0.1111111111111111
lag1_shift6h,eval_december,evaluation,2025-12-19,0.4654055555555556,0.32406775944444444,-0.1646372524689888,0.2777777777777778,0.1388888888888889
lag1_shift6h,eval_december,evaluation,2025-12-20,0.4238402777777778,0.25517745625,-0.20024917611124507,0.25,0.1388888888888889
lag1_shift6h,eval_december,evaluation,2025-12-21,0.4972958333333334,0.33921877138888895,-0.16945818153354192,0.2777777777777778,0.1388888888888889
oracle,dev_march,development,2025-03-07,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-08,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-09,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-10,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-11,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-12,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-13,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-14,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-15,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-16,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-17,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-18,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-19,0.0,0.0,1.0,1.0,1.0
oracle,dev_march,development,2025-03-20,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-17,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-18,0.0,0.0,0.9999999999999998,1.0,1.0
oracle,dev_april,development,2025-04-19,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-20,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-21,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-22,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-23,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-24,0.0,0.0,0.9999999999999998,1.0,1.0
oracle,dev_april,development,2025-04-25,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-26,0.0,0.0,0.9999999999999998,1.0,1.0
oracle,dev_april,development,2025-04-27,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-28,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-29,0.0,0.0,1.0,1.0,1.0
oracle,dev_april,development,2025-04-30,0.0,0.0,0.9999999999999998,1.0,1.0
oracle,val_june,validation,2025-06-08,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-09,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-10,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-11,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-12,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-13,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-14,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-15,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-16,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-17,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-18,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-19,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-20,0.0,0.0,1.0,1.0,1.0
oracle,val_june,validation,2025-06-21,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-18,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-19,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-20,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-21,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-22,0.0,0.0,0.9999999999999998,1.0,1.0
oracle,val_august,validation,2025-08-23,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-24,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-25,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-26,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-27,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-28,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-29,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-30,0.0,0.0,1.0,1.0,1.0
oracle,val_august,validation,2025-08-31,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-10,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-11,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-12,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-13,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-14,0.0,0.0,0.9999999999999998,1.0,1.0
oracle,eval_september,evaluation,2025-09-15,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-16,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-17,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-18,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-19,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-20,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-21,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-22,0.0,0.0,1.0,1.0,1.0
oracle,eval_september,evaluation,2025-09-23,0.0,0.0,0.9999999999999998,1.0,1.0
oracle,eval_december,evaluation,2025-12-08,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-09,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-10,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-11,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-12,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-13,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-14,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-15,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-16,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-17,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-18,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-19,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-20,0.0,0.0,1.0,1.0,1.0
oracle,eval_december,evaluation,2025-12-21,0.0,0.0,1.0,1.0,1.0
