method,window,period,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,predicted_plan_cost,actual_mean_price,forecast_mean_price,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
ewma14,eval_september,evaluation,2025-09-22,4217.930595349206,3228.315540111113,68402.41689678539,0.0,45853.619242256595,0.0,45853.619242256595,2732.927340315109,2524.7006999999994,18007.486962375075,15476.717989238094,40935.56511360385,0.7821659722222223,0.7004506307447046,0,LP,0.004532299994025379,8.881784197001252e-13,0
ewma14,eval_september,evaluation,2025-09-23,3228.315540111113,3015.186272931219,70399.07322736156,0.0,46500.849331813515,0.0,46500.849331813515,2917.027593830686,1785.7420661846015,19850.022760393887,16270.334776380949,43549.39113665524,0.7817520833333333,0.7290582869870398,0,LP,0.004556100000627339,9.094947017729282e-13,0
ewma14,eval_december,evaluation,2025-12-08,1451.3861965089911,1823.0339727153448,96937.28356568841,0.0,73461.66689514864,0.0,73461.66689514864,4317.504718181067,0.0,23358.34069607878,18585.772965238095,66205.09411762831,0.9085152777777777,0.8325391800954931,0,LP,0.004644400003599003,9.663381206337363e-13,0
ewma14,eval_december,evaluation,2025-12-09,1823.0339727153448,1683.0517489354504,96951.49199658204,28.02018466666675,72650.35120544955,207.1730520160006,72857.52425746556,5234.470245099349,0.0,23592.482478339803,19235.894808857145,68835.8980432328,0.9057770833333332,0.859204559222237,2,LP,0.004056799982208759,9.094947017729282e-13,0
ewma14,eval_december,evaluation,2025-12-10,1683.0517489354504,1640.7699979100528,97080.37761040208,0.0,73960.1044137124,0.0,73960.1044137124,4375.914866847728,0.0,22920.515014792472,18603.670737904762,70181.8261041524,0.9161590277777777,0.8755737874300628,0,LP,0.004254600004060194,7.389644451905042e-13,0
ewma14,eval_december,evaluation,2025-12-11,1640.7699979100528,1849.5066304476222,97456.74169225864,0.0,72553.80492702586,0.0,72553.80492702586,7011.706431443849,0.0,22610.092587005292,18126.312026190477,71975.72945939147,0.8976340277777778,0.8898513213467191,0,LP,0.0040979000041261315,7.958078640513122e-13,0
ewma14,eval_december,evaluation,2025-12-12,1849.5066304476222,1922.1565517195847,50946.63655140622,0.0,23518.144095906493,0.0,23518.144095906493,2015.8044465467442,1328.8133463915271,20116.949189420342,16229.343914285713,30027.246600815095,0.7237798611111111,0.8926335044333078,0,LP,0.004544700001133606,1.0231815394945443e-12,0
ewma14,eval_december,evaluation,2025-12-13,1922.1565517195847,2001.8885422253966,51821.58600679013,0.0,24305.512712322594,0.0,24305.512712322594,2983.8539466890124,1132.38245,20184.51281743444,16277.696590666663,28231.29214813259,0.7296965277777777,0.83361040582009,0,LP,0.004272399994079024,7.958078640513122e-13,0
ewma14,eval_december,evaluation,2025-12-14,2001.8885422253966,1739.627803660316,97986.61100343213,0.0,75048.08785774716,0.0,75048.08785774716,5075.267736832455,0.0,22992.927006885355,18860.305540285714,63886.86254239344,0.9207375000000001,0.7973073744209882,0,LP,0.003961599984904751,6.821210263296962e-13,0
ewma14,eval_december,evaluation,2025-12-15,1739.627803660316,1911.330116133336,99872.19156622222,0.0,76538.86294747764,0.0,76538.86294747764,5856.481038444445,0.0,23113.791999396817,18567.63943828571,69163.94046512482,0.9144402777777779,0.8405763292765036,0,LP,0.004279400018276647,9.094947017729282e-13,0
ewma14,eval_december,evaluation,2025-12-16,1911.330116133336,1830.002305755558,99682.9197661517,0.0,75995.82201154357,0.0,75995.82201154357,6019.673972596122,0.0,22728.15520822221,18483.000748,71643.17456881376,0.9109138888888888,0.8664344738834848,0,LP,0.004231300001265481,9.094947017729282e-13,0
ewma14,eval_december,evaluation,2025-12-17,1830.002305755558,1875.848881186245,99301.84177987186,0.0,75830.60813967785,0.0,75830.60813967785,6848.4381541740195,0.0,22212.077058650197,17950.520499619044,72671.8590002848,0.9088097222222221,0.8819985593169036,0,LP,0.004366699984529987,1.0231815394945443e-12,0
ewma14,eval_december,evaluation,2025-12-18,1875.848881186245,1865.7872980433888,98744.06427248204,0.0,74710.29809398048,0.0,74710.29809398048,7013.8507233321525,0.0,23015.80003848325,18651.853456000004,73492.2123245309,0.9094777777777777,0.8913797489619957,0,LP,0.004014600010123104,9.094947017729282e-13,0
ewma14,eval_december,evaluation,2025-12-19,1865.7872980433888,1694.2762466719578,52224.09750531102,0.0,24256.606469968407,0.0,24256.606469968407,3934.6522071416834,1810.65698271605,19603.984008881824,16033.586993428573,31227.695944423496,0.7250944444444445,0.8977177624253349,0,LP,0.004792599997017533,1.0231815394945443e-12,0
ewma14,eval_december,evaluation,2025-12-20,1694.2762466719578,1872.7814958687843,52488.170953038185,0.0,24156.22118993306,0.0,24156.22118993306,3795.8309026360957,1821.3181166666668,20284.28926030688,16269.619576571426,28797.734876849354,0.7189708333333333,0.8373062765803199,0,LP,0.0043107999954372644,9.094947017729282e-13,0
ewma14,eval_december,evaluation,2025-12-21,1872.7814958687843,1866.898438401062,98047.16691588008,0.0,74282.44245531436,0.0,74282.44245531436,4568.53273597648,0.0,23400.774026094048,18959.92171285714,63721.828214450026,0.9100763888888888,0.795881936027238,0,LP,0.003888200008077547,9.094947017729282e-13,0
lag1_shift6h,dev_march,development,2025-03-07,1607.6682326867735,1730.3692415746063,33687.86734587291,0.0,19712.444649532994,0.0,19712.444649532994,689.0224385326256,9319.31187028219,13930.61366171429,11173.366157989522,24386.141506490007,0.6085013888888889,0.7918569444444444,0,MILP,0.1102344999962952,5.4001247917767614e-12,0
lag1_shift6h,dev_march,development,2025-03-08,1730.3692415746063,1707.9624180582014,32902.395600640455,0.0,18441.57651931944,0.0,18441.57651931944,621.6437359259261,10377.799349566136,15052.521787613174,12212.708789131428,17877.166095178418,0.5972631944444444,0.6085013888888889,0,MILP,0.0638582999818027,3.126388037344441e-12,0
lag1_shift6h,dev_march,development,2025-03-09,1707.9624180582014,1507.5798782391535,77392.36499304099,0.0,64562.42154691746,0.0,64562.42154691746,5485.970468951205,4327.8049999999985,23291.62505224691,19046.56057815714,35744.02735232786,0.7838090277777777,0.5972631944444444,0,LP,0.0044818999886047095,9.663381206337363e-13,0
lag1_shift6h,dev_march,development,2025-03-10,1507.5798782391535,1450.3483251248658,75231.63576928612,84.92093642666691,62734.24690711596,178.8083269792805,62913.05523409523,2773.043554958254,707.6390499999992,20238.479202933566,16444.676552179048,48101.12710413399,0.802451388888889,0.7838090277777778,4,LP,0.004246099997544661,8.384404281969182e-13,0
lag1_shift6h,dev_march,development,2025-03-11,1450.3483251248658,1736.441925697356,74842.78670520538,4.638698546666728,62678.604337711215,10.279355979413467,62688.88369369063,3102.5921868371565,3570.1964853615527,20938.07205809523,16702.3541265419,50708.91457781657,0.7893930555555556,0.8024513888888889,1,LP,0.0040726000152062625,9.094947017729282e-13,0
lag1_shift6h,dev_march,development,2025-03-12,1736.441925697356,1436.5329278158752,74390.32677264784,0.0,62762.556973711864,0.0,62762.556973711864,3653.754464191641,4639.8688,20689.931174821864,17028.762349699056,48550.295475074454,0.7801680555555556,0.7893930555555556,0,LP,0.0041526000131852925,9.094947017729282e-13,0
lag1_shift6h,dev_march,development,2025-03-13,1436.5329278158752,1342.3967371322751,73800.04446373705,0.0,63293.833439609996,0.0,63293.833439609996,2016.8893000176304,408.0248484667804,20601.236158953558,16771.72386036762,47600.886070219385,0.7996374999999999,0.7801680555555556,0,LP,0.0042224000208079815,8.419931418757187e-13,0
lag1_shift6h,dev_march,development,2025-03-14,1342.3967371322751,1789.6809852201077,32192.341079013648,0.0,18645.179184608594,0.0,18645.179184608594,399.0629108524452,12590.70235678777,14582.073709268656,11408.92388122857,24022.192988412047,0.5913868055555556,0.7996374999999999,0,MILP,0.10594760000822134,4.042198674546348e-12,0
lag1_shift6h,dev_march,development,2025-03-15,1789.6809852201077,1379.9721363312187,31782.441226057923,0.0,18934.549420450065,0.0,18934.549420450065,616.8684006596118,7611.084812552613,15784.74119392475,13154.378331079046,17053.15617589974,0.6047722222222222,0.5913868055555556,0,MILP,0.10276529999100603,7.958078640513122e-13,0
lag1_shift6h,dev_march,development,2025-03-16,1379.9721363312187,1728.125891079364,73872.33803513023,0.0,60950.39334588894,0.0,60950.39334588894,2516.867923924749,3345.0984499999986,22873.612361046442,18214.287633174285,36118.52333253667,0.784895138888889,0.6047722222222222,0,LP,0.004291499993996695,9.094947017729282e-13,0
lag1_shift6h,dev_march,development,2025-03-17,1728.125891079364,1922.4597868962987,72157.31221595214,0.0,58323.10171910131,0.0,58323.10171910131,4778.251776196353,5708.012674714871,19147.451713012346,15334.535381304759,46825.50576231531,0.7601756944444445,0.784895138888889,0,LP,0.004610300005879253,9.094947017729282e-13,0
lag1_shift6h,dev_march,development,2025-03-18,1922.4597868962987,1737.5758827492064,70002.25243902199,0.0,58505.23896480247,0.0,58505.23896480247,1969.1797423068765,3388.6813999999986,19393.833914636092,15875.400984587619,43966.38502784782,0.7760166666666666,0.7601756944444444,0,LP,0.004179500014288351,8.810729923425242e-13,0
lag1_shift6h,dev_march,development,2025-03-19,1737.5758827492064,1941.1042448211647,69780.7396947227,0.0,57047.96220241166,0.0,57047.96220241166,2063.489745629629,4418.111570707821,19213.117908002358,15379.449979617144,45300.278616788084,0.7718381944444445,0.7760166666666666,0,LP,0.0042507000034675,9.094947017729282e-13,0
lag1_shift6h,dev_march,development,2025-03-20,1941.1042448211647,1546.7801379121643,68989.55445935875,0.0,56507.077218184386,0.0,56507.077218184386,735.0502356190474,2533.493556417398,20352.31866775659,16840.26981710095,44057.980206259395,0.7786381944444444,0.7718381944444445,0,LP,0.004288199997972697,9.601208716958354e-13,0
lag1_shift6h,dev_april,development,2025-04-17,1618.0719069862432,1880.993220630689,60182.350693944005,0.0,46775.27847616145,0.0,46775.27847616145,976.3936032804337,2759.1255193145253,17588.737047731916,14010.247826382856,41024.30676308803,0.7477673611111111,0.7623541666666667,0,LP,0.004282699985196814,9.094947017729282e-13,0
lag1_shift6h,dev_april,development,2025-04-18,1880.993220630689,2097.169892532275,27320.420088596395,0.0,15691.364314721435,0.0,15691.364314721435,647.9403967360404,17424.350897822456,14207.645294700762,11313.633683996191,19794.019789113354,0.5594201388888889,0.747767361111111,0,MILP,0.024645900004543364,8.526512829121202e-13,0
lag1_shift6h,dev_april,development,2025-04-19,2097.169892532275,1867.6835835777802,27392.09456252578,0.0,14767.806583711861,0.0,14767.806583711861,816.9444530499703,17139.322220304526,15040.45430121223,12389.30566204095,15239.815755070835,0.5579763888888889,0.5594201388888889,0,MILP,0.10567570000421256,1.3642420526593924e-12,0
lag1_shift6h,dev_april,development,2025-04-20,1867.6835835777802,1837.8278512783108,60765.1634031774,0.0,46885.01704725364,0.0,46885.01704725364,4463.91422466667,0.0,23001.970811825977,18658.46651664857,27548.926059695088,0.7454388888888889,0.5579763888888889,0,LP,0.004508399986661971,5.684341886080801e-13,0
lag1_shift6h,dev_april,development,2025-04-21,1837.8278512783108,1458.2460745365124,59341.82784960732,0.0,46858.679077169974,0.0,46858.679077169974,1851.6380247184022,5999.633835301593,17448.78529116637,14475.139684912385,38806.86940980338,0.7339520833333333,0.745438888888889,0,LP,0.004293500009225681,9.094947017729282e-13,0
lag1_shift6h,dev_april,development,2025-04-22,1458.2460745365124,1518.062393286773,59387.217646470344,0.0,46903.87400433322,0.0,46903.87400433322,1375.5062244561968,2277.3742662186987,18566.174485544976,14984.766646416196,37716.53761855896,0.7509583333333334,0.7339520833333333,0,LP,0.00441370002226904,8.526512829121202e-13,0
lag1_shift6h,dev_april,development,2025-04-23,1518.062393286773,1723.7010339714266,59454.95623040051,63.47740992666732,45513.96911832494,135.36557666861805,45649.33469499355,1902.878041700179,2924.779397242792,16346.2353057966,13055.375821079051,39939.037304006444,0.7479125,0.7509583333333333,1,LP,0.004178999981377274,9.094947017729282e-13,0
lag1_shift6h,dev_april,development,2025-04-24,1723.7010339714266,1800.5332826857164,58993.36763184314,0.0,44240.51612648372,0.0,44240.51612648372,1758.2221630311537,6383.861123328637,19431.72958758142,15670.551942098093,38925.45627022997,0.7361847222222223,0.7479125,0,LP,0.0043617999763228,9.094947017729282e-13,0
lag1_shift6h,dev_april,development,2025-04-25,1800.5332826857164,1586.3637896253958,26725.960113970865,0.0,15099.125942368666,0.0,15099.125942368666,513.8475671028789,21567.550194808933,14931.353925333337,12287.149223274282,19287.443612995412,0.5406916666666667,0.7361847222222222,0,MILP,0.07876419997774065,2.816907201324486e-12,0
lag1_shift6h,dev_april,development,2025-04-26,1586.3637896253958,1481.53010009524,27030.446214424737,0.0,15324.612701400943,0.0,15324.612701400943,117.32923609523834,23801.959834522037,16501.651742375077,13460.688231900951,14508.423530677863,0.5378048611111111,0.5406916666666667,0,MILP,0.08494480000808835,2.2737367544323206e-12,0
lag1_shift6h,dev_april,development,2025-04-27,1481.53010009524,1576.7840426084667,56177.92774817765,0.0,44113.41256891103,0.0,44113.41256891103,2281.478986614931,1033.2690449723657,22126.21044734273,17836.501914085715,25471.069447226597,0.7337826388888888,0.537804861111111,0,LP,0.004645800014259294,9.094947017729282e-13,0
lag1_shift6h,dev_april,development,2025-04-28,1576.7840426084667,1200.0,54985.01423145682,4169.624906199046,44198.88945630658,9472.945487602796,53671.83494390938,142.5847035238096,0.0,14364.172399015877,11974.085281550477,35906.89786792957,0.7660520833333333,0.7337826388888888,11,LP,0.004275400016922504,8.810729923425242e-13,0
lag1_shift6h,dev_april,development,2025-04-29,1200.0,1427.8743279957703,57920.03920355201,0.0,43218.15031837121,0.0,43218.15031837121,581.5715192040053,5983.0865166666645,19563.581872728977,15641.414421714282,40301.58879054875,0.7303826388888888,0.7660520833333333,0,LP,0.004417899996042252,9.094947017729282e-13,0
lag1_shift6h,dev_april,development,2025-04-30,1427.8743279957703,1483.6737865301616,57173.13816000213,0.0,44040.24680456632,0.0,44040.24680456632,2574.2976398753667,3047.815218755065,17073.428186091714,13779.257318053335,37856.19911822461,0.7294423611111112,0.7303826388888889,0,LP,0.004495000001043081,9.094947017729282e-13,0
lag1_shift6h,val_june,validation,2025-06-08,1781.3549957153423,2361.079630143917,87426.91132036298,19.011776857142877,72185.84245831982,131.58670150204773,72317.42915982187,14941.040211787185,2756.4149666666667,21272.592005862436,16709.04735376285,49734.61035166641,0.7970791666666668,0.6502881944444444,3,LP,0.004448699997738004,9.094947017729282e-13,0
lag1_shift6h,val_june,validation,2025-06-09,2361.079630143917,1941.4752797798938,85315.1434512679,17.493581238095203,74573.4730044577,123.65337898147595,74697.12638343917,9541.177750887715,1403.5319833333333,20172.93936989065,16717.72480493905,60778.64913172866,0.81925625,0.7970791666666668,1,LP,0.004243600007612258,7.958078640513122e-13,0
lag1_shift6h,val_june,validation,2025-06-10,1941.4752797798938,2222.4452902074077,86294.53463086479,0.0,74025.56032888923,0.0,74025.56032888923,9755.93503966961,727.2309333333327,20737.11271128277,16544.188286754284,63113.98415741316,0.8168180555555556,0.81925625,0,LP,0.004399299999931827,8.100187187665142e-13,0
lag1_shift6h,val_june,validation,2025-06-11,2222.4452902074077,2338.0594827947098,86703.57288181981,0.0,76032.92799438708,0.0,76032.92799438708,5833.999760657275,715.6320499999994,20870.747269301566,16801.2525148057,63266.65803049334,0.8316965277777778,0.8168180555555556,0,LP,0.004184899997198954,8.668621376273222e-13,0
lag1_shift6h,val_june,validation,2025-06-12,2338.0594827947098,2963.1381006624347,87490.03433714143,0.0,75204.23605370289,0.0,75204.23605370289,9403.798267112286,997.2923166666666,21442.00823130629,16805.455911277146,64324.31984159089,0.8219833333333333,0.8316965277777777,0,LP,0.0041884999955073,9.094947017729282e-13,0
lag1_shift6h,val_june,validation,2025-06-13,2963.1381006624347,2422.9628709650815,40382.58718898054,0.0,25470.93158592386,0.0,25470.93158592386,2533.041649172249,7116.96172533334,15123.304322118756,12736.03420764381,32412.023926776783,0.6400291666666666,0.8219833333333334,0,LP,0.004529700003331527,8.526512829121202e-13,0
lag1_shift6h,val_june,validation,2025-06-14,2422.9628709650815,2307.1653618571463,41138.946977637606,0.0,27581.02576527354,0.0,27581.02576527354,3206.229693349802,8880.071264882752,15597.479092643154,12738.175823238094,25384.08432905256,0.6368673611111111,0.6400291666666666,0,LP,0.00436930000432767,9.094947017729282e-13,0
lag1_shift6h,val_june,validation,2025-06-15,2307.1653618571463,2963.352037241272,89796.73986207342,0.0,76227.06503093748,0.0,76227.06503093748,13528.37633600471,714.9758166666668,22820.238780121104,17893.825404052383,50212.4262821827,0.8178270833333333,0.636867361111111,0,LP,0.00402260001283139,8.526512829121202e-13,0
lag1_shift6h,val_june,validation,2025-06-16,2963.352037241272,2855.547100814816,88335.64303989845,0.0,77148.75608606658,0.0,77148.75608606658,10244.5937164374,990.2291000000002,23704.16762935919,19297.400222564756,63549.435043127356,0.8232416666666666,0.8178270833333333,0,LP,0.004034699988551438,9.094947017729282e-13,0
lag1_shift6h,val_june,validation,2025-06-17,2855.547100814816,2544.46110887513,86603.53213009091,0.0,75258.7957674366,0.0,75258.7957674366,8010.865982269249,401.9364333333333,20177.346792459728,16623.628294638096,63615.37723033923,0.8286263888888888,0.8232416666666666,0,LP,0.004080899991095066,9.094947017729282e-13,0
lag1_shift6h,val_june,validation,2025-06-18,2544.46110887513,2771.7340825047613,87708.38845767024,0.0,73977.31052005712,0.0,73977.31052005712,12221.753717176956,386.8527063786011,20878.13398867372,16706.742854559045,64920.26214937206,0.82005,0.8286263888888888,0,LP,0.004140400007599965,9.094947017729282e-13,0
lag1_shift6h,val_june,validation,2025-06-19,2771.7340825047613,2614.3580495830684,85865.46083379278,35.266493714285616,74767.69000138147,240.21772193485648,75007.90772331633,11026.472294030262,2654.3227499999994,21589.82375319106,17629.395669714286,62762.30901747238,0.8079104166666666,0.82005,1,LP,0.00412780002807267,8.526512829121202e-13,0
lag1_shift6h,val_june,validation,2025-06-20,2614.3580495830684,2240.586448419049,37020.55048620063,0.0,24950.07905656782,0.0,24950.07905656782,2662.7547880987668,9897.590450850086,12610.625464733688,10551.001067481904,30521.96433560659,0.6213069444444445,0.8079104166666666,0,LP,0.0046953999844845384,8.810729923425242e-13,0
lag1_shift6h,val_june,validation,2025-06-21,2240.586448419049,2694.102889580954,36958.89007241698,0.0,23027.283925180083,0.0,23027.283925180083,2643.013243929453,11506.006199034684,16141.923328458555,12666.793099005712,23589.84541162569,0.6095256944444445,0.6213069444444445,0,MILP,0.09579700001631863,1.1937117960769683e-12,0
lag1_shift6h,val_august,validation,2025-08-18,2178.160729337569,1899.976510935454,72905.97314264262,69.12610523809519,67737.22466824196,586.0941221228567,68323.31879036482,3669.33261644915,1111.8608805126369,21316.610162179884,17516.82002792762,56419.855386728945,0.8475611111111111,0.8399,3,LP,0.0046830000064801425,8.668621376273222e-13,0
lag1_shift6h,val_august,validation,2025-08-19,1899.976510935454,1596.9256816021184,73290.10652370304,23.60197933333336,66126.75633529596,198.29637218933357,66325.05270748529,3682.20772251146,1293.766333537919,22593.790228352733,18573.715831365724,56176.25431594547,0.8429152777777777,0.8475611111111111,2,LP,0.004520699993008748,9.094947017729282e-13,0
lag1_shift6h,val_august,validation,2025-08-20,1596.9256816021184,1200.0,73659.03590541874,1301.1242377390352,69079.62746672466,6060.098601250791,75139.72606797544,500.3944260952386,0.0,21927.93559914639,18118.860948750495,57657.86952682516,0.866348611111111,0.8429152777777777,11,LP,0.004647499998100102,8.810729923425242e-13,0
lag1_shift6h,val_august,validation,2025-08-21,1200.0,1747.678652450796,74845.1759974756,2.8009640000000218,66999.8754435611,7.5037825560000595,67007.3792261171,1806.5283121116972,2621.5566050052885,21487.17249378718,16911.698932761905,59910.470882589754,0.8472069444444443,0.866348611111111,1,LP,0.004393700015498325,8.08242361927114e-13,0
lag1_shift6h,val_august,validation,2025-08-22,1747.678652450796,1477.1828330296325,40930.27429742857,0.0,28747.47120447432,0.0,28747.47120447432,42.7245364550256,16718.437872446793,16747.309084241035,13808.766595714282,35779.687900929304,0.6604708333333333,0.8472069444444446,0,MILP,0.0797374999965541,1.0231815394945443e-12,0
lag1_shift6h,val_august,validation,2025-08-23,1477.1828330296325,1694.6562564677242,41733.819575628986,0.0,30662.792917221057,0.0,30662.792917221057,699.1898361763665,14962.636586757197,17611.899587374486,14069.91258467905,28241.52283434336,0.6591965277777778,0.6604708333333333,0,MILP,0.08196660000248812,9.094947017729282e-13,0
lag1_shift6h,val_august,validation,2025-08-24,1694.6562564677242,1972.1714886412685,77292.33601484865,0.0,69930.39272001885,0.0,69930.39272001885,4502.643858310409,4032.2355528853595,25126.860059807164,20102.992939487616,43958.856289520474,0.8410215277777777,0.6591965277777778,0,LP,0.00444769999012351,7.105427357601002e-13,0
lag1_shift6h,val_august,validation,2025-08-25,1972.1714886412685,1829.872120646562,76510.84336876372,0.0,71403.32725865171,0.0,71403.32725865171,662.894159385069,821.2453968242212,23061.50645833156,18807.889662443806,57783.616518523086,0.8601569444444443,0.8410215277777778,0,LP,0.0044698999845422804,9.094947017729282e-13,0
lag1_shift6h,val_august,validation,2025-08-26,1829.872120646562,2015.6237078444456,78164.17546682539,0.0,71327.28941452336,0.0,71327.28941452336,3612.201228103458,4617.487133333335,22307.85417672192,17902.18545466667,61386.118664420675,0.8444180555555555,0.8601569444444446,0,LP,0.0045350000145845115,9.094947017729282e-13,0
lag1_shift6h,val_august,validation,2025-08-27,2015.6237078444456,1707.2972192317472,77608.78470458371,1.3456278095239895,72848.38640535422,11.34969775943009,72859.73610311365,1555.8232069076946,4227.814453496769,22051.777079334504,18139.433274012383,58187.10035269333,0.8533875,0.8444180555555556,1,LP,0.004192299995338544,9.094947017729282e-13,0
lag1_shift6h,val_august,validation,2025-08-28,1707.2972192317472,1686.532208686771,77231.36435315819,27.737549999999942,72041.9012974401,233.66914692499952,72275.5704443651,2138.260366582011,0.0,23009.13190912286,18656.08535588,59218.594713122366,0.863504861111111,0.8533875,2,LP,0.00424919999204576,8.526512829121202e-13,0
lag1_shift6h,val_august,validation,2025-08-29,1686.532208686771,1468.7746902846598,42302.50397608902,0.0,30670.436943661585,0.0,30670.436943661585,1310.5432196731385,15282.739290987653,17631.488852579656,14477.487737151425,36307.225922339865,0.6645076388888889,0.8635048611111111,0,MILP,0.06830769998487085,1.0913936421275139e-11,0
lag1_shift6h,val_august,validation,2025-08-30,1468.7746902846598,1308.5905944486822,42695.2492514944,53.555743300001154,32273.786398376735,106.57592916700231,32380.36232754374,1135.6168055908288,19790.69758685125,18178.612922480886,14868.842153461901,28326.887258882205,0.6546625,0.664507638888889,1,MILP,0.07458730001235381,3.069544618483633e-12,0
lag1_shift6h,val_august,validation,2025-08-31,1308.5905944486822,2076.3535552656085,79491.48039751792,31.60267619047613,72264.94290113538,255.77197966380905,72520.71488079919,4096.739844430334,3350.1777418777247,24939.767049114627,19510.22464504762,45761.1900608878,0.846538888888889,0.6546625,4,LP,0.004651099996408448,8.415490526658687e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-10,4786.2408636984155,3960.197658100531,68429.5715362893,0.0,60357.697483399774,0.0,60357.697483399774,3767.0028957848363,165.15557910640993,20657.122612821866,17475.70820142381,44065.85121288513,0.7818236111111112,0.7518833333333332,0,LP,0.004415899980813265,9.094947017729282e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-11,3960.197658100531,3978.1521545820146,70630.058648395,0.0,60670.50310424262,0.0,60670.50310424262,5229.95602346267,8001.724165769545,20453.33488945326,16551.04221362381,48012.02168699216,0.7530638888888889,0.7818236111111111,0,LP,0.004299099993659183,8.952838470577262e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-12,3978.1521545820146,3973.2553168306817,37053.67122012487,0.0,25541.28975271896,0.0,25541.28975271896,2607.3926216460923,19838.518127630807,16107.954867495584,13051.850596647622,25760.577950052888,0.5750854166666666,0.7530638888888889,0,MILP,0.06818219998967834,1.964255918412366e-12,0
lag1_shift6h,eval_september,evaluation,2025-09-13,3973.2553168306817,4185.376702878307,37655.70472822804,0.0,25434.08546948814,0.0,25434.08546948814,2403.498957330985,23680.31239885714,17757.277059282773,14192.48517057618,19789.774842275707,0.5665159722222222,0.5750854166666666,0,MILP,0.07385769998654723,1.0231815394945443e-12,0
lag1_shift6h,eval_september,evaluation,2025-09-14,4185.376702878307,2615.5906666666697,70515.9542721,0.0,63177.08831118908,0.0,63177.08831118908,7833.645739722809,0.0,21030.48007877719,18447.496296399997,31010.651414361746,0.7759062499999999,0.5665159722222222,0,LP,0.004881999979261309,7.958078640513122e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-15,2615.5906666666697,3464.4031764338647,69550.37337002537,0.0,60210.40133797521,0.0,60210.40133797521,3574.6692856178734,6319.979649258084,20130.32917381892,15541.63537200286,47574.98234765658,0.761726388888889,0.7759062499999999,0,LP,0.004281100002117455,9.094947017729282e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-16,3464.4031764338647,2814.0223501851838,68136.26093932943,0.0,60100.61598893895,0.0,60100.61598893895,4272.604489367433,1373.8206637319167,18860.044981687253,15861.979178790474,44654.35984390877,0.7779465277777776,0.761726388888889,0,LP,0.004588400013744831,7.673861546209082e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-17,2814.0223501851838,2915.201417518519,69691.2081333765,0.0,60561.15032687957,0.0,60561.15032687957,3564.795626696062,2418.3830139447336,19246.578590188125,15498.667497452385,48223.32195615607,0.778054861111111,0.7779465277777777,0,LP,0.004197700007352978,9.094947017729282e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-18,2915.201417518519,3205.300158280424,69765.6467293175,0.0,60367.91886151827,0.0,60367.91886151827,3116.9970434391535,3666.595961228785,19815.335480511458,15789.332872528572,47068.767125316415,0.7698256944444445,0.778054861111111,0,LP,0.004562900023302063,9.094947017729282e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-19,3205.300158280424,4008.0848676402125,36244.598738476474,0.0,23627.863145755156,0.0,23627.863145755156,1241.5248662551435,15324.026268700758,15027.310781211054,11449.615494357144,26378.46608940819,0.5932520833333333,0.7698256944444444,0,MILP,0.08536639998783357,2.2634218404030996e-11,0
lag1_shift6h,eval_september,evaluation,2025-09-20,4008.0848676402125,3669.699961566136,36135.21901997978,0.0,23777.393247574168,0.0,23777.393247574168,1974.09941839506,15611.864444556144,16886.146521904753,13982.325098209525,19363.651396906855,0.5874611111111112,0.5932520833333333,0,MILP,0.0838590000057593,6.014033715473488e-11,0
lag1_shift6h,eval_september,evaluation,2025-09-21,3669.699961566136,3314.9127158148112,72588.3444612642,0.0,65232.204947739156,0.0,65232.204947739156,6678.238631066428,4143.488364231629,19991.781598994712,16512.6516163619,33669.234179257684,0.7738493055555556,0.5874611111111111,0,LP,0.004587600007653236,9.094947017729282e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-22,3314.9127158148112,2616.0726535502668,69761.63440865438,0.0,61341.69482419818,0.0,61341.69482419818,1528.2706403586103,4259.883205503817,20991.667028930035,17632.206349471424,46179.984133955404,0.7821659722222223,0.7738493055555555,0,LP,0.0041563000122550875,8.881784197001252e-13,0
lag1_shift6h,eval_september,evaluation,2025-09-23,2616.0726535502668,2821.5157298677295,70978.20678650314,6.375,63054.1032319656,44.0799375,63098.1831694656,404.0323919047621,4421.6903770793115,20301.81402894767,16259.570594761908,47667.173599270725,0.7817520833333333,0.7821659722222223,1,LP,0.004212600004393607,9.094947017729282e-13,0
lag1_shift6h,eval_december,evaluation,2025-12-08,1451.3861965089911,2421.5549215259293,96351.971285786,0.0,88427.11830282197,0.0,88427.11830282197,3403.4556081987075,0.0,22253.43530739682,17152.130746476192,71789.36958494026,0.9085152777777777,0.9101083333333333,0,LP,0.004429900000104681,9.663381206337363e-13,0
