date,mae,rmse,mean_bias,forecast_mean,actual_mean
2025-09-23,0.06872435515873015,0.08442968507754299,-0.06542633928571427,0.716325744047619,0.7817520833333333
2025-09-24,0.060023809523809514,0.07189776408218135,-0.057650496031746025,0.7184592261904762,0.7761097222222222
2025-09-25,0.06262886904761905,0.07288734409928062,-0.05955654761904762,0.7180510912698412,0.7776076388888888
2025-09-26,0.1269903273809524,0.13961599783935424,0.1269903273809524,0.7198042162698413,0.5928138888888889
2025-09-27,0.12247767857142858,0.13990229858402245,0.12138650793650796,0.7210705357142858,0.5996840277777777
2025-09-28,0.06829107142857144,0.08258011277673832,-0.0659485119047619,0.7234396825396825,0.7893881944444444
2025-09-29,0.06495615079365079,0.07817838467658812,-0.06335565476190476,0.7244026785714286,0.7877583333333333
2025-09-30,0.07256478174603173,0.08955878817751087,-0.06756220238095237,0.7262621031746032,0.7938243055555556
2025-10-01,0.03843819444444445,0.04893316658847335,-0.010759325396825396,0.7273962301587302,0.7381555555555556
2025-10-02,0.032322767857142845,0.040423956347829484,-0.017425942460317458,0.7245462797619048,0.7419722222222223
2025-10-03,0.1645921626984127,0.18389190694241342,0.1645921626984127,0.7225567460317461,0.5579645833333333
2025-10-04,0.13458521825396824,0.1491050838989105,0.13420565476190477,0.7200362103174603,0.5858305555555555
2025-10-05,0.03959761904761906,0.051614224118720915,-0.03264136904761905,0.7199197420634921,0.752561111111111
2025-10-06,0.05585550595238095,0.06688764913910072,-0.0500904265873016,0.7183991567460316,0.7684895833333333
2025-10-07,0.053295386904761904,0.0663484183159205,-0.0483312003968254,0.7174222718253969,0.7657534722222222
2025-10-08,0.04877614087301588,0.06003327453011224,-0.04440590277777777,0.7162795138888889,0.7606854166666666
2025-10-09,0.04948462301587303,0.060680615179246056,-0.042625694444444445,0.7151777777777778,0.7578034722222222
2025-10-10,0.15423125,0.17377172484044964,0.15423125,0.7137631944444444,0.5595319444444445
2025-10-11,0.12697093253968253,0.1421429181422857,0.1268345238095238,0.7113859126984127,0.5845513888888889
2025-10-12,0.06154885912698411,0.07428028825144833,-0.05603874007936506,0.7103050099206349,0.76634375
2025-10-13,0.0585607638888889,0.07114440081325912,-0.05599241071428572,0.7086589781746031,0.764651388888889
2025-10-14,0.06932524801587303,0.08264437524114654,-0.06605818452380954,0.707008482142857,0.7730666666666666
2025-10-15,0.07317728174603175,0.08703366757808059,-0.07052976190476191,0.7055257936507936,0.7760555555555556
2025-10-16,0.07838541666666667,0.09601029676051391,-0.07398789682539682,0.7082329365079365,0.7822208333333331
2025-10-17,0.12249394841269841,0.13772548862442538,0.12230158730158729,0.7111078373015872,0.58880625
2025-10-18,0.13117152777777777,0.1446304042135938,0.13024275793650794,0.7133108134920635,0.5830680555555555
2025-10-19,0.0791607142857143,0.09487132054011937,-0.0762469246031746,0.7131134920634921,0.7893604166666667
2025-10-20,0.07341274801587301,0.09008593293153871,-0.07138506944444445,0.7157420138888888,0.7871270833333333
2025-10-21,0.08110391865079364,0.09993641194514048,-0.0782329861111111,0.7170732638888888,0.79530625
2025-10-22,0.07548338293650794,0.09159271201003483,-0.07376651785714286,0.7191841765873017,0.7929506944444444
