method,window,period,date,selected_plan,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
mean7,dev_march,development,2025-03-20,mean7,2060.98474157037,1550.5062194888894,69027.32558600939,35.58052725809455,43376.682597201194,235.32960728503733,43612.01220448624,2436.8978742386776,1014.3316833333329,20327.08109948501,16924.36636045619,43969.74247174881,1,LP,0.006382499996107072,9.601208716958354e-13,0
mean7,dev_april,development,2025-04-17,mean7,1618.0719069862432,1997.2523229619082,60737.177014785426,0.0,36121.7287621462,0.0,36121.7287621462,1850.4821544585582,1752.042219107586,20658.14693074309,16391.836639523808,35866.54389701098,0,LP,0.006273700011661276,9.094947017729282e-13,0
mean7,dev_april,development,2025-04-18,mean7,1997.2523229619082,2146.0427089597865,26897.288588659605,0.0,10650.91460201991,0.0,10650.91460201991,432.5333284761913,17492.553124650207,13074.597920009403,10456.512967809525,10576.001897459671,0,MILP,0.1006313000107184,2.6147972675971687e-11,0
mean7,dev_april,development,2025-04-19,mean7,2146.0427089597865,2102.49358338201,26817.021450395066,0.0,10644.189084501631,0.0,10644.189084501631,502.6140351428577,17138.474211944736,12791.83245435509,10400.578501047616,10666.058529947872,0,MILP,0.10914390001562424,7.044320682325633e-11,0
mean7,dev_april,development,2025-04-20,mean7,2102.49358338201,2004.9647056825395,59893.79465677366,0.0,35568.08304688317,0.0,35568.08304688317,1824.0274476566751,2296.7300092592614,20542.464770810107,16727.172454285716,35633.51468328736,0,LP,0.005720899993320927,9.094947017729282e-13,0
mean7,dev_april,development,2025-04-21,mean7,2004.9647056825395,1556.635825121692,59565.82752857378,0.0,34899.397511498326,0.0,34899.397511498326,3333.080796787777,4531.779607807178,18881.856490264538,15697.799749619046,35195.544235813846,0,LP,0.005972300015855581,9.094947017729282e-13,0
mean7,dev_april,development,2025-04-22,mean7,1556.635825121692,1700.3999453449717,59562.37393252675,0.0,35585.0734247104,0.0,35585.0734247104,1375.9065380117645,2114.6451166666666,19944.76448937213,16025.871528190475,35487.90864700599,0,LP,0.005364099983125925,9.094947017729282e-13,0
mean7,dev_april,development,2025-04-23,mean7,1700.3999453449717,1839.7115881841248,59834.213665941206,0.0,36024.71298042296,0.0,36024.71298042296,2282.318415319226,2317.434086154025,19521.915627610815,15687.371179809523,35930.93935325552,0,LP,0.005246200016699731,9.094947017729282e-13,0
mean7,dev_april,development,2025-04-24,mean7,1839.7115881841248,1811.7563899714291,58730.270002601996,0.0,34997.291489699695,0.0,34997.291489699695,2763.623562070548,5304.634016666667,18931.923169769547,15360.017445904761,35015.81366054749,0,LP,0.0058394999941810966,9.094947017729282e-13,0
mean7,dev_april,development,2025-04-25,mean7,1811.7563899714291,1757.9912371132332,26134.420847982365,0.0,9935.18181410262,0.0,9935.18181410262,276.4841164761913,21542.75187632569,12437.97811975191,10123.150914571426,9961.345147199358,0,MILP,0.12967329999082722,2.7853275241795927e-11,0
mean7,dev_april,development,2025-04-26,mean7,1757.9912371132332,1528.5528376656105,26058.808989927096,0.0,10141.02519373696,0.0,10141.02519373696,38.131557619047726,23809.58066188712,12354.724718897114,10213.821581809521,10252.078971630595,0,MILP,0.12135619999025948,8.08597633294994e-12,0
mean7,dev_april,development,2025-04-27,mean7,1528.5528376656105,1485.078089274073,55806.05916888888,411.3873713276225,32897.711702169065,2698.9068495948673,35596.61855176393,1556.6705794285708,2312.4665545326293,20073.502613022923,16298.66439010095,35625.32946580373,1,LP,0.007631700020283461,8.810729923425242e-13,0
mean7,dev_april,development,2025-04-28,mean7,1485.078089274073,1504.9808207925923,55359.6419113933,4435.1321416571345,33261.08059926922,28035.6748130333,61296.75541230252,182.88320895238041,0.0,15642.1635213933,12652.23999396191,61283.03353625311,12,LP,0.007179600012023002,9.094947017729282e-13,0
mean7,dev_april,development,2025-04-29,mean7,1504.9808207925923,1708.2381589777765,57695.52719732746,96.27080951237485,33935.6836587988,637.1202173528968,34572.803876151695,2043.62815207995,4646.779830463265,18343.393175069956,14675.216867440004,34439.19380821819,1,LP,0.007942399999592453,8.952838470577262e-13,0
mean7,dev_april,development,2025-04-30,mean7,1708.2381589777765,1638.3538020497374,57021.5283289371,0.0,33636.510366742375,0.0,33636.510366742375,2016.4083002222221,3357.443145504997,18177.46511111464,14786.642661238093,33682.389316032466,0,LP,0.0069626999902538955,8.86402062860725e-13,0
mean7,val_june,validation,2025-06-08,mean7,1781.3549957153423,2168.5444668285722,86851.65452567783,19.011776857142877,59329.39505745775,131.58670150204773,59460.981758959795,16754.182441733097,1846.0099666666665,14405.684755087603,11320.134127619047,59183.22316408046,3,LP,0.005637700000079349,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-09,mean7,2168.5444668285722,2158.59677504762,85337.00364660905,26.182083523809524,59573.28494116941,184.1079778854762,59757.39291905489,9959.425201823638,981.6363156096456,18412.444220890055,14923.032741523808,59764.72765685304,2,LP,0.007255499978782609,6.821210263296962e-13,0
mean7,val_june,validation,2025-06-10,mean7,2158.59677504762,2333.217336100531,85896.75485483598,0.0,59637.62217532497,0.0,59637.62217532497,10041.68915973428,458.2999333333329,19058.75275519694,15280.431226761904,59509.25227089964,0,LP,0.008259000023826957,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-11,mean7,2333.217336100531,2446.1562815566153,86497.30005293591,2.011921428571327,60101.55703580572,13.950663185713582,60115.50769899143,6068.136095403885,0.0,22342.55005991299,17995.820497619046,60030.969863083395,1,LP,0.006499400013126433,8.526512829121202e-13,0
mean7,val_june,validation,2025-06-12,mean7,2446.1562815566153,2602.310028023281,87227.27237338154,0.0,61109.40406178388,0.0,61109.40406178388,10616.774849328634,541.7576999999998,18293.736941576713,14677.388550857142,60993.88386245404,0,LP,0.007345199992414564,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-13,mean7,2602.310028023281,2575.636351815873,39870.784257312174,0.0,20188.263742981435,0.0,20188.263742981435,1700.8743562304544,7516.404527204,12274.726223496767,9966.534549619048,20203.628480660904,0,LP,0.00733839999884367,8.526512829121202e-13,0
mean7,val_june,validation,2025-06-14,mean7,2575.636351815873,2621.9770834973533,40161.01455702763,0.0,20731.87915139123,0.0,20731.87915139123,1845.078009523812,9772.498067656676,12149.416164914754,9799.320435067613,20705.31754184308,0,LP,0.0079371000174433,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-15,mean7,2621.9770834973533,3274.0756011640224,88655.19257128982,0.0,61685.053972073,0.0,61685.053972073,13393.37323958025,298.84709999999995,19732.15385513815,15396.155956761902,61205.08052619861,0,LP,0.008690799993928522,8.526512829121202e-13,0
mean7,val_june,validation,2025-06-16,mean7,3274.0756011640224,3169.124030929103,87193.37376454085,0.0,61398.598300270256,0.0,61398.598300270256,10706.065882563205,271.4355833333334,19033.03102731099,15511.211545333332,61476.35875530979,0,LP,0.007434799976181239,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-17,mean7,3169.124030929103,2703.398861549207,86364.67990742621,0.0,60540.05004255258,0.0,60540.05004255258,8366.83674970018,194.24276666666685,18872.325404392697,15705.736229999999,60887.37099133872,0,LP,0.006438099982915446,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-18,mean7,2703.398861549207,2982.7942848275147,87152.17912865608,0.0,61021.27475371561,0.0,61021.27475371561,12644.475697422693,88.67290000000003,17048.33552780482,13557.695896571428,60815.06835854217,0,LP,0.007130399986635894,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-19,mean7,2982.7942848275147,2739.674852192594,85047.43832933922,48.66240171428569,58601.06932509233,334.32397563485705,58935.393300727184,12027.547591402708,1736.3104999999996,17323.92594222222,14251.187502571427,59112.170150635044,2,LP,0.00739759998396039,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-20,mean7,2739.674852192594,2884.6010395206395,36603.82914585303,0.0,18783.545444915133,0.0,18783.545444915133,1407.5243536190487,10477.99097560494,11512.102094914755,9194.36912828571,18702.506162958238,0,LP,0.007766900002025068,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-21,mean7,2884.6010395206395,3117.437340286773,35252.93467776476,0.0,18137.9645084634,0.0,18137.9645084634,1836.381907809525,11560.886014392712,12165.124657226337,9644.198301663811,18010.23677133868,0,MILP,0.2293677999987267,8.736833478906192e-11,0
mean7,val_august,validation,2025-08-18,mean7,2178.160729337569,2168.930028625399,72442.89799171193,132.611270952381,53087.77352284189,1115.5127389771433,54203.286261819034,2418.8424443174636,2044.6419833333339,19611.667626251612,15893.758407904761,54210.327486475784,5,LP,0.007040299999061972,8.668621376273222e-13,0
mean7,val_august,validation,2025-08-19,mean7,2168.930028625399,1852.4128791502637,72283.00706105233,115.82866466666655,52987.918941473385,987.5119954816656,53975.430936955054,1825.8608945855372,3133.5257974661963,17929.760095762493,14807.971112095238,54215.54836382919,4,LP,0.005882400000700727,8.526512829121202e-13,0
mean7,val_august,validation,2025-08-20,mean7,1852.4128791502637,1630.2109173555552,72871.02814889594,1780.3983999723646,53870.87987228345,11365.584121833052,65236.4639941165,414.5755492380955,0.0,19927.06157146738,16340.901638503823,65409.71791900481,12,LP,0.006175599992275238,8.810729923425242e-13,0
mean7,val_august,validation,2025-08-21,mean7,1630.2109173555552,1854.96182146032,74223.70503470546,0.0,53777.100736818415,0.0,53777.100736818415,2614.69657430923,2001.7503555696594,18739.809514731336,14976.969893238094,53605.73126276346,0,LP,0.005605799990007654,9.094947017729282e-13,0
mean7,val_august,validation,2025-08-22,mean7,1854.96182146032,1486.6533281999998,40303.6915216214,33.57257334380747,22760.768117023872,68.55519476805485,22829.323311791926,113.67007933333377,16748.59792628101,13557.391227816577,11312.964538465714,23048.254627512575,1,MILP,0.10834770000656135,1.9326762412674725e-12,0
mean7,val_august,validation,2025-08-23,mean7,1486.6533281999998,1916.1332087280416,40956.32355367901,0.0,22789.315320319434,0.0,22789.315320319434,396.99316747913,15072.660064663138,13527.011995060553,10570.347823523809,22534.514838924384,0,MILP,0.12576280001667328,1.8189894035458565e-12,0
mean7,val_august,validation,2025-08-24,mean7,1916.1332087280416,2100.0782866380923,76191.91484413992,0.0,54807.279259693736,0.0,54807.279259693736,4229.894518825398,4279.161608546739,19914.30875429159,15965.039520857143,54668.04766628773,0,LP,0.007031099987216294,1.0231815394945443e-12,0
mean7,val_august,validation,2025-08-25,mean7,2100.0782866380923,1707.2043083703695,76191.10289141079,194.44487727809246,55318.17323869997,1651.7392593657878,56969.91249806576,1195.8901647724842,920.9743325373406,20258.85702712286,16763.26077241047,57274.052450694406,3,LP,0.0055890000076033175,9.094947017729282e-13,0
mean7,val_august,validation,2025-08-26,mean7,1707.2043083703695,2289.7248573343904,77758.3581165138,0.0,55592.012127663096,0.0,55592.012127663096,5241.180835753079,2647.3793983303935,20087.952658049377,15746.97315895238,55149.310345313475,0,LP,0.005826999986311421,9.094947017729282e-13,0
mean7,val_august,validation,2025-08-27,mean7,2289.7248573343904,1868.6339772031754,76984.80180751323,1.3456278095239895,55530.97953964914,11.34969775943009,55542.329237408565,3149.673414190475,2413.5014,20462.134455703705,16953.310701238093,55865.747561529744,1,LP,0.005620000010821968,7.673861546209082e-13,0
mean7,val_august,validation,2025-08-28,mean7,1868.6339772031754,1928.8909241407414,76481.55441285713,46.880709523809514,55595.5082108034,388.3171611380952,55983.82537194149,1685.4176598259883,0.0,21163.111720935914,17087.889241714285,55936.99642200482,3,LP,0.006106000015279278,8.242295734817162e-13,0
mean7,val_august,validation,2025-08-29,mean7,1928.8909241407414,1784.4022373777775,41237.63937088066,0.0,23201.078987772173,0.0,23201.078987772173,880.3741773333343,15249.610070510289,14118.287321703701,11565.852548666666,23287.491440250484,0,MILP,0.10796059999847785,7.958078640513122e-13,0
mean7,val_august,validation,2025-08-30,mean7,1784.4022373777775,1574.0628858211626,41491.9794364268,0.0,23554.56616480929,0.0,23554.56616480929,762.0543517860101,19914.160596291593,13117.631954825394,10814.587299809524,23678.49732197388,0,MILP,0.11160499998368323,8.021237994802909e-12,0
mean7,val_august,validation,2025-08-31,mean7,1574.0628858211626,2395.7523527111116,78414.74288740623,26.50513619047615,56173.26556791876,218.3203532838092,56391.58592120257,4536.673750079958,2629.044000000001,20470.45615780247,15841.548967619048,55765.55304172112,3,LP,0.005752800003392622,9.348077867343818e-13,0
mean7,eval_september,evaluation,2025-09-10,mean7,4786.2408636984155,5238.316696867728,67860.3791468054,968.5033833333317,45742.04806146357,5167.422119424991,50909.47018088856,3143.402825229861,0.0,20855.856868718398,16486.375813809525,50591.370976542516,7,LP,0.005624899989925325,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-11,mean7,5238.316696867728,5267.832231968257,68579.1412554168,0.0,45187.745414369485,0.0,45187.745414369485,6862.961672665488,4680.02805,18492.11456751322,14952.048818095234,45167.741039088585,0,LP,0.005693599989172071,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-12,mean7,5267.832231968257,5091.8495524444415,34678.13553075238,0.0,17410.78387866698,0.0,17410.78387866698,1114.4127548571428,19771.312085201527,12627.046854027038,10386.292363333332,17501.868443989046,0,MILP,0.08285169998998754,1.9326762412674725e-12,0
mean7,eval_september,evaluation,2025-09-13,mean7,5091.8495524444415,5503.060397386243,35154.16471337143,0.0,17563.745789373785,0.0,17563.745789373785,650.3203497824813,23643.889300605522,13067.17799580247,10214.324416152378,17354.08402892431,0,MILP,0.09131009998964146,4.663595626671179e-12,0
mean7,eval_september,evaluation,2025-09-14,mean7,5503.060397386243,5017.729710634924,67991.41635631863,0.0,45953.34523561001,0.0,45953.34523561001,4629.763650476189,156.4725878600807,18645.542031887126,15539.68666390476,46292.259237460436,0,LP,0.006251100014196709,1.0231815394945443e-12,0
mean7,eval_september,evaluation,2025-09-15,mean7,5017.729710634924,4346.819261216931,66845.20598122045,0.0,44483.19185760012,0.0,44483.19185760012,5450.783866126983,3343.6896110922958,18881.690921810696,15897.989051142855,44943.13703211281,0,LP,0.005806899978779256,7.105427357601002e-13,0
mean7,eval_september,evaluation,2025-09-16,mean7,4346.819261216931,3962.9858893227524,67072.47087710288,0.0,45277.021555688676,0.0,45277.021555688676,2963.7135246208118,1430.3384217530897,18589.99464263374,15403.345695238095,45545.763210707955,0,LP,0.0068073000002186745,7.673861546209082e-13,0
mean7,eval_september,evaluation,2025-09-17,mean7,3962.9858893227524,4272.116691571428,68302.34126374603,7.62916666666672,45573.89542539511,38.19542291666694,45612.090848311775,4246.706717246327,0.0,20131.197848118747,16028.05253495238,45395.62219724389,1,LP,0.005268099979730323,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-18,mean7,4272.116691571428,4102.204983957672,68082.89330037507,0.0,44899.28540532378,0.0,44899.28540532378,4103.582394669018,1526.2655031651957,19210.078014350383,15713.08372847619,45017.00756380098,0,LP,0.00751169997965917,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-19,mean7,4102.204983957672,4563.487342973546,34833.502167554376,0.0,17156.936978032616,0.0,17156.936978032616,480.1960529276891,15281.194618636091,13450.552927419167,10479.793748095237,16910.645929590642,0,MILP,0.10089029997470789,2.589533525881254e-12,0
mean7,eval_september,evaluation,2025-09-20,mean7,4563.487342973546,4627.468890444444,34488.79635382128,0.0,16680.018558275347,0.0,16680.018558275347,605.289947142857,15593.405164015287,13616.232192663134,10971.564683333332,16646.19055440427,0,MILP,0.08954059999086894,2.0463630789890885e-12,0
mean7,eval_september,evaluation,2025-09-21,mean7,4627.468890444444,4219.9497584232795,70812.93206489946,0.0,47677.43499170152,0.0,47677.43499170152,6214.731542497354,3429.82725,17092.910567830688,14212.024778761906,47961.25754928518,0,LP,0.005674200016073883,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-22,mean7,4219.9497584232795,3230.9975513597915,68400.17338225867,0.0,45839.26835360398,0.0,45839.26835360398,2732.9273403151115,2524.7006999999994,17992.539184038797,15464.013725428573,46535.440641671186,0,LP,0.005291400011628866,8.881784197001252e-13,0
